,raw,processed,label
689,"Jubir Pemerintah Lawan COVID-19 Reisa Broto A mengatakan "" Peran Serta kita semua dalam PPKM DARURAT sangat diperlukan. Baik sebagai Ayah, Ibu, Kakak, teman, sahabat semua berperan untuk memastikan kita semua patuhi PPKM DARURAT. 
#TolongPatuhiAturanPPKM https://t.co/csttIVItAx",juru bicara pemerintah lawan covid reisa broto mengatakan peran serta kita semua dalam ppkm darurat sangat diperlukan baik sebagai ayah ibu kakak teman sahabat semua berperan untuk memastikan kita semua patuhi ppkm darurat,2
690,@idtodayco Lah. Lha kemaren pak anoes udah bilang. Adain PPKM seminggu. Ditolak sama pusat. Siapa pusatnya. Tau sendiri ketua DPR dan presidennya serta Menteri segala urusannya siapa?. Wkwkwkkw,lah lah kemarin pak anoes sudah bilang mengadakan ppkm seminggu ditolak sama pusat siapa pusatnya tahu sendiri ketua dewan perwakilan rakyat dan presidennya serta menteri segala urusannya siapa wkwkwkkw,0
691,@Fajar_Mula @geloraco Ppkm aturan tegas hanya bt rakyat kcl g berlaku bt org kaya n' para aparatnya,ppkm aturan tegas hanya buat rakyat kcl berlaku buat orang kayak para aparatnya,0
692,"PPKM, di rumah saja, jalanan ditutup, komunal space ditutup......... Mati lampu saat jam kerja. Sungguhlah https://t.co/u6W9Ei0NXi",ppkm di rumah saja jalanan ditutup komunal space ditutup mati lampu saat jam kerja sungguhlah,0
693,ya allah ppkm jadi diperpanjang kah? ww mau beli laptop ya allah nunggu ppkm gue gabisa beli laptop😭,iya allah ppkm jadi diperpanjang kah ww mau beli laptop iya allah menunggu ppkm aku tidak bisa beli laptop,0
694,"Di saat PPKM darurat seperti ini, masih ada penerbangan dari luar negeri. Entah mereka yang datang disuruh isolasi dulu atau langsung ke tempat tujuan.",di saat ppkm darurat seperti ini masih ada penerbangan dari luar negeri tidak tahu mereka yang datang disuruh isolasi dulu atau langsung ke tempat tujuan,0
695,Keruwetan hari kesekian. Oksigen dan ppkm. Gabisa reset algoritma untuk sementara karena yaaa kebutuhan kami masih disekitar situ. Jadi ya yg keluar itu itu saja. Wes rapopo aki bolone gusti,keruwetan hari kesekian oksigen dan ppkm tidak bisa reset algoritma untuk sementara karena iya kebutuhan kami masih disekitar situ jadi iya yang keluar itu itu saja wes rapopo aki bolone gusti,0
696,"Pemerintah menggumumkan terkait kebijakan ppkm di masa Pandemi diperpanjang hingga 9 Agustus 2021,,,

Karena setelah penerapan PPKM level 4 diberlakukan memberikan dampak positif terhadap penuran kasus penularan covid 19.. https://t.co/6NyKVWvC8J",pemerintah menggumumkan terkait kebijakan ppkm di masa pandemi diperpanjang hingga agustus karena setelah penerapan ppkm level diberlakukan memberikan dampak positif terhadap penuran kasus penularan covid,2
697,"Assalamualaikum wr wb
Met pagi warga TL met beraktivitas tetap disipilin prokes, taati PPKM, dg Semangat MERAH PUTIH✊✊✊ https://t.co/8Fyk30EyRF",menjadi seseorang alamualaikum wr wb selamat pagi warga timeline selamat beraktivitas tetap disipilin prokes taati ppkm dengan semangat merah putih,2
698,"@Askrlfess masih banyak nder, tapi katanya aku liat di tikt°k rs juga udah banyak yg sepi alias gegara ppkm ini kasus nya jadi alhamdulilah turun cmiiw",masih banyak brother tapi katanya saya lihat di tikt rs juga sudah banyak yang sepi alias gara-gara ppkm ini kasus nya jadi alhamdulilah turun correct me if i'm wrong,2
699,"@kompascom Kan udah ada PSBB, PPKM , PPKM darurat level 4 , PPKM level 5 pedas menggilas ,itu terbukti efektif dan efisien dari segi anggaran.. 🤪",kan sudah ada psbb ppkm ppkm darurat level ppkm level pedas menggilas itu terbukti efektif dan efisien dari segi anggaran,0
700,Patuhi Aturan PPKM https://t.co/i6J2kPbIY8,patuhi aturan ppkm,2
701,@Schyc36_ @5ecretNumber Lagi kena ppkm sabar🤣🤣👍,lagi kena ppkm sabar,1
702,"#BahuMembahuAtasiPandemi

Kebijakan PPKM Darurat dr Pemerintah Pusat harus didukung oleh seluruh Kep Daerah. Satu suara. https://t.co/RXuhmlSdLm",kebijakan ppkm darurat dari pemerintah pusat harus didukung oleh seluruh kep daerah satu suara,2
703,"@Moch_herianto @Pak_JK Pak @Pak_JK sebenarnya sanggup beri donasi besar, minimal Ratusan Milyar lah kalau dari kekayaannya. Tinggal tunggu ada malaikat yg berbisik untuk menggerakan.  Mungkin malaikatnya masih kena PPKM, belum bisa datang.",pak sebenarnya sanggup beri donasi besar minimal ratusan milyar lah kalau dari kekayaannya tinggal tunggu ada malaikat yang berbisik untuk menggerakan mungkin malaikatnya masih kena ppkm belum bisa datang,0
704,"Ajakan Aksi Tolak PPKM Menyebar di Yogya, Polisi: Bisa Perparah Keadaan!

Pada dasarnya unjuk rasa tidak dilarang. 
Tapii mbok ya jangan egois,
di Yogya kasus Covid-19 masih tinggi lho
Nanti malah memperparah keadaan 🤦‍♀️

#TolakDemoPerparahPandemi
https://t.co/whK3fP1bSk",ajakan aksi tolak ppkm menyebar di yogya polisi bisa perparah keadaan pada dasarnya unjuk rasa tidak dilarang tapi mbok iya jangan egois di yogya kasus covid masih tinggi lho nanti bahkan memperparah keadaan,2
705,@collegemenfess Mau ppkm gak diperpanjang juga corona bakalan still exist,mau ppkm enggak diperpanjang juga corona akan masih exist,0
706,"PPKM ternyata smakin meningkatkan korban covid dlm kondisi DARURAT
PPKM  Program Pemiskinan Keluarga Masarakat
PPKM ternyata Program Peningkatan Keluarga Miskin.
#BapakPresidenMenyerahlah
#IndonesiaColaps",ppkm ternyata semakin meningkatkan korban covid dalam kondisi darurat ppkm program pemiskinan keluarga masarakat ppkm ternyata program peningkatan keluarga miskin,0
707,@rosyidarosyi lg ppkm gini yg bisa dipeluk cuma agama😔💔👍🏽,lagi ppkm begini yang bisa dipeluk cuma agama,1
708,"PPKM tak jelas tehnis jelas merugikan rakyat .. 
https://t.co/yAlM3HXObF",ppkm tidak jelas tehnis jelas merugikan rakyat,0
709,@Kita_AMLTF @AMLers_ Alhamdhlillah. Dapat beli sembako pas dimasa PPKM terimakasih min @Kita_AMLTF 🙏,alhamdhlillah dapat beli sembilan bahan pokok pas dimasa ppkm terimakasih min,2
710,"Bansos amat bermanfaat pada masa ppkm darurat
@jokowi 
@halimiskandarnu 
@kemendespdtt 
@malik_haramain 
@imansyukuri1 
@taufikmadjid 
@yusradaridesa 
@azzameldzikrie 
@tppkemendes
@tpp_provKalsel
https://t.co/RBhC61up0d",bansos amat bermanfaat pada masa ppkm darurat,2
711,"@irfahudaya Semoga PPKM ini berdampak positif ya, bisa menurunkan tingkat penyebaran pandemi",semoga ppkm ini berdampak positif iya bisa menurunkan tingkat penyebaran pandemi,2
712,"@Cobeh09 Kasian pedagang yg gak boleh jualan, gimana mau dapat penghasilan. Harusnya pemerintah ngasi biaya hidup selama PPKM Darurat ini",kasihan pedagang yang enggak boleh jualan bagaimana mau dapat penghasilan harusnya pemerintah mengasih biaya hidup selama ppkm darurat ini,0
713,PPKM di perpanjang chat ku di persingkat,ppkm di perpanjang chat ku di persingkat,1
714,"Varian Delta ini daya serangnya memang luar biasa. Di semua negara pasien terpapar Vovid-19 naik lagi, termasuk Singapura. Patuhi PPKM Darurat, Protokol Kesehatan 6, vaksin bagi yg belum, bantu sesama &amp; saling menjaga. Banyak tempat yg menyediakan vaksin #vaksindemilindungiri https://t.co/yN1YOAX8MG",varian delta ini daya serangnya memang luar biasa di semua negara pasien terpapar vovid naik lagi termasuk singapura patuhi ppkm darurat protokol kesehatan vaksin bagi yang belum bantu sesama amp saling menjaga banyak tempat yang menyediakan vaksin,2
715,"Pemerintah memperpanjang PPKM pasti sudah di perhitungkan baik dan buruknya, kita sebagai rakyat hanya harus mematuhi kebijakan yg sudah berlalu, untuk menghilangkan covit mudah, butuh kerja sama antara rakyat dn pemerintah
#RedamPandemiJagaNKRI https://t.co/F4Rb0oR37S",pemerintah memperpanjang ppkm pasti sudah di perhitungkan baik dan buruknya kita sebagai rakyat hanya harus mematuhi kebijakan yang sudah berlalu untuk menghilangkan covit mudah butuh kerja sama antara rakyat dan pemerintah,2
716,"Masa PPKM tapi gak ada hiburan, ya sudahlah",masa ppkm tapi enggak ada hiburan iya sudahlah,0
717,"Arahan dan ajakan untuk tidak melakukan kegiatan dalam kerumunan besar termasuk beribadah.
Jadi mengutamakan keselamatan masyarakat banyak jauh lebih penting.
Mari kita dukung pemerintah dengan PPKM Darurat.
@jokowi Lawan Pandemi https://t.co/MwiSmNWBll",arahan dan ajakan untuk tidak melakukan kegiatan dalam kerumunan besar termasuk beribadah jadi mengutamakan keselamatan masyarakat banyak jauh lebih penting mari kita dukung pemerintah dengan ppkm darurat lawan pandemi,2
718,@melfeyadin Semoga PPKM ini berjalan lancar yaa!,semoga ppkm ini berjalan lancar ya,2
719,"@kh_notodiputro Ga nyangka naik segitu prof, pdhl dah ppkm",tidak menyangka naik segitu prof padahal sudah ppkm,0
720,"Pertimbangkan aspek kesehatan, ekonomi, dan dinamika sosial, diputuskanlah untuk melanjutkan PPKM level 4 sampai 2 Agustus 2021.
#SukseskanPPKMLevel4 https://t.co/KbUborCjct",pertimbangkan aspek kesehatan ekonomi dan dinamika sosial diputuskanlah untuk melanjutkan ppkm level sampai agustus,2
721,Cepat berlalu ppkm.. Udah ga sabar nih aing 😢😢,cepat berlalu ppkm sudah tidak sabar ini saya,0
722,Kata sepeda road bike di masa PPKM: https://t.co/RwG0AKsHKH,kata sepeda road bike di masa ppkm,1
723,@semuakuliner @infomalang Setiap hari buka 🙏 untuk jam pelayanan selama PPKM bisa coba ditanyakan langsung di (0341) 364617 🙏,setiap hari buka untuk jam pelayanan selama ppkm bisa coba ditanyakan langsung di,1
724,Ttep sbar dan smangat dlam mnghadapi ujian slama ppkm.hhhh,tetap sbar dan semangat dalam mnghadapi ujian selama ppkm,2
725,@MiniGoldID Pelan pelan kumpul minigold dimasa ppkm ini 😍😍😍😍🤩🤩🤩🤩 https://t.co/j0h24WLIoA,pelan pelan kumpul minigold dimasa ppkm ini,2
726,"@hariankompas @harisfirdaus Ppkm udah usai &amp; berubah nama jd level2an, pemerintah (akhirnya) baru berjanji. 😭",ppkm sudah usai amp berubah nama jadi level an pemerintah akhirnya baru berjanji,0
727,"Selama PPKM Darurat, Jatim tercatat telah memvaksinasi 2.656.747 penduduk (periode 3 Juli 2021-27 Juli 2021)",selama ppkm darurat jatim tercatat telah memvaksinasi penduduk periode juli juli,2
728,"Innalilahi wa Inna ilaihi Raji'un

Sungguh Miris Negeriku

Tak Mampu Bayar Denda 5 Juta Langgar PPKM Darurat, Pemilik Kafe Pilih Dipenjara
https://t.co/CMHENIJKCA

#StopMafiaObatAsing
#StopMafiaObatAsing",innalilahi whatsapp inna ilaihi raji ujian nasional sungguh miris negeriku tidak mampu bayar denda juta langgar ppkm darurat pemilik kafe pilih dipenjara,0
729,"Semua tidak ada yg menginginkan PPKM ini di perpanjang, 
Ayo lah semua disiplin protokol kesehatan, jangan bandel giliran Covid-19 Melonjak yg disalahkan pemerintah. 
Johnny Plate @kemkominfo https://t.co/uRIfzcX6vx",semua tidak ada yang menginginkan ppkm ini di perpanjang ayo lah semua disiplin protokol kesehatan jangan bandel giliran covid melonjak yang disalahkan pemerintah johnny plate,2
730,@poseidonzeuss mungkin jodoh mu tertunda di airport bestie karena ppkm,mungkin jodoh mu tertunda di airpobestie karena ppkm,1
731,"Ayo taati PPKM agar cepat berakhir dan ada kelonggaran.

#TetapProkesJanganKendor https://t.co/KdWmS3rDfC",ayo taati ppkm agar cepat berakhir dan ada kelonggaran,2
732,"@AREAJULID Akuu malah seneng soalnya masi bnyk orang di sekitar ku yg care sama aku allah titipin teman baik buat aku. Jujur justru gw yg masi ngerasa gw blm baik buat tmn tmn. Tahun ini gw di suprise in, tp blm bisa suprise in balik karna keburu ppkm 😭",aku bahkan senang soalnya masih banyak orang di sekitar ku yang care sama saya allah titipin teman baik buat saya jujur justru aku yang masih merasa aku belum baik buat teman teman tahun ini aku di suprise ini tapi belum bisa suprise ini balik karena terlanjur ppkm,0
733,"@OposisiCerdas itu standar, yang aneh itu kalau ga menutup, ketika india awal meningkat byk negara yang menutup tapi anehnya indonesia malah ada warga india yg masuk pake pswt carteran, habis itu lgsung nyebar varian india, itupun ga langsung lockdown tp akhirnya yg muncul ppkm.lihatnya pusing",itu standar yang aneh itu kalau tidak menutup ketika india awal meningkat banyak negara yang menutup tapi anehnya indonesia bahkan ada warga india yang masuk pakai pesawat carteran habis itu langsung nyebar varian india itupun tidak langsung lockdown tapi akhirnya yang muncul ppkm lihatnya pusing,0
734,@pedeh_ Ppkm jadi naik,ppkm jadi naik,1
735,"PPKM diperpanjang sampe agustus. yg nyalahin org ngeyel mudik datanya kolot bngt, woi, tuh liat cina india pada masuk ke Indo. bertumpu ke satu berita doang tck",ppkm diperpanjang sampai agustus yang menyalahkan orang ngeyel mudik datanya kolot banget woi itu lihat cina india pada masuk ke indonesia bertumpu ke satu berita doang tck,0
736,"@humas_jogja Pak, mohon info, untuk usaha barbershop (cukur rambut pria) di DIY, selama PPKM Darurat Jawa dan Bali mulai 3 Juli 2021, apakah masih boleh buka sampai jam 20.00 dengan menerapkan protokol kesehatan dan membatasi 50% dari kapasitas?",pak mohon informasi untuk usaha barbershop cukur rambut pria di daerah istimewa yogyakarta selama ppkm darurat jawa dan bali mulai juli apakah masih boleh buka sampai jam dengan menerapkan protokol kesehatan dan membatasi dari kapasitas,1
737,"smoga ppkm berhenti di tnggl 17 agustus, trus covid ilang trus indonesia merdeka skali lagi.",semoga ppkm berhenti di tanggal agustus terus covid hilang terus indonesia merdeka sekali lagi,2
738,ni ppkm dibikin 4 level berasa lagi maen maze runner lu lari lari nyari kehidupan layak dan berlindung dari pandemi dengan posisi lu di tes sama pemerintah,ini ppkm dibikin level berasa lagi main maze runner kamu lari lari mencari kehidupan layak dan berlindung dari pandemi dengan posisi kamu di tes sama pemerintah,0
739,"Hari ini terakhir PPKM 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Katanya",hari ini terakhir ppkm katanya,1
740,"Tujuannya agar masyarakat tetap patuh prokes sampai batas akhir pelaksanaan PPKM darurat, itu benar

Tapi dengan

#PatuhiAturanPPKMDarurat

kita bisa manfaatkan waktu tuk ikut vaksin gratis yang mana menyelamatkan nyawa lebih penting dari sekedar ekonomi

sluman slumun slamet https://t.co/xe9D7jWbjt",tujuannya agar masyarakat tetap patuh prokes sampai batas akhir pelaksanaan ppkm darurat itu benar tapi dengan kita bisa manfaatkan waktu untuk ikut vaksin gratis yang mana menyelamatkan nyawa lebih penting dari sekedar ekonomi sluman slumun selamat,2
741,"@hazeelnathh @FWBESS Eh hazelnut latte anget 1 ya.. Bungkus aja, PPKM. Ngobrolnya di dalem aja... 😅😅",eh hazelnut latte anget iya bungkus saja ppkm ngobrolnya di dalem saja,1
742,@mporatne Walau ppkm terus diperpanjang tapi bantuan juga tetap diberikan yaa,walau ppkm terus diperpanjang tapi bantuan juga tetap diberikan ya,2
743,@iqbalNerazzurri @Sofy_Beeeeee Aku di kabari teman. Selama ppkm katanya angka kehamilan meningkat. Terus aku bilg itu kabar bagus.. Klu perlu kira tingkatkan terus.,saya di kabari teman selama ppkm katanya angka kehamilan meningkat terus saya bilg itu kabar bagus kalau perlu kira tingkatkan terus,2
744,"Pasti bisa dooongg..

Yok ikuti aturan PPKM Darurat Gaes https://t.co/VC2qpM9948",pasti bisa dong yuk ikuti aturan ppkm darurat guys,2
745,Ni PPKM ngefek gede bgt ke daerah nenek ku 🥺 tapi mau gmn lagi.....,ini ppkm ngefek gede banget ke daerah nenek ku tapi mau gimana lagi,0
746,"gilaa ssih sampai kapan pake laptop teruus! mamakk mmau benerin hp :( 

huhuhu makin kesel liat berita ppkm diperpanjang terus kapan hpnya dibenerin dongg t___t",gila ih sampai kapan pakai laptop teruus mamakk mmau benerin handphone huhuhu makin kesal lihat berita ppkm diperpanjang terus kapan hpnya dibenerin dong,0
747,"Sudah niat hati ingin menonton black widow, malah ppkm",sudah niat hati ingin menonton black widow bahkan ppkm,0
748,"Lurah tidak ditahan meski jadi tersangka pelanggaran PPKM, karena faktanya ancaman hukuman cuma 1 tahun penjara. 
Beda perlakuan sama ulama H, yg kasusnya dipolitisasi 

https://t.co/MDNm2gydMU",lurah tidak ditahan meski jadi tersangka pelanggaran ppkm karena faktanya ancaman hukuman cuma tahun penjara beda perlakuan sama ulama yang kasusnya dipolitisasi,0
749,"@AREAJULID Aku kok malah pengen menjadikan ppkm sebagai alasan gak usah undang orang banyak pas nikahan. 😅
Pemberitahuan sudah menikah dan minta doa restu juga bisa memanfaatkan sosial media.
Gak perlu undang sodaranya sodara atau apalah. Kalo gitu, catering jadi hemat.",saya kok bahkan mau menjadikan ppkm sebagai alasan enggak perlu undang orang banyak pas nikahan pemberitahuan sudah menikah dan meminta doa restu juga bisa memanfaatkan sosial media enggak perlu undang sodaranya sodara atau apalah jika begitu catering jadi hemat,2
750,"@patio9eneral Ngomongin HAM di negeri ini kayak ngomongin kentu, rame pas bau, setelah ndak bau, ya sibuk yg laen lagi.
Tp klo masalah perut, beru jadi perhatian. Sejarah mengajarkan demikian, Presiden jatuh krn rakyat lapar.
PPKM dikendorkan krn mulai ada perlawanan, diakibatkan perut lapar",membicarakan ham di negeri ini seperti membicarakan kentu ramai pas bau setelah tidak bau iya sibuk yang lain lagi tapi kalau masalah perut beru jadi perhatian sejarah mengajarkan demikian presiden jatuh karena rakyat lapar ppkm dikendorkan karena mulai ada perlawanan diakibatkan perut lapar,0
751,"pelaksanaan PPKM darurat sudah tepat

Yuk Disiplin PPKM https://t.co/eo8iOpgHrz",pelaksanaan ppkm darurat sudah tepat yuk disiplin ppkm,2
752,@MrRCStore1 Boleh dicoba.. seblm  kena ppkm  😄,boleh dicoba seblm kena ppkm,1
753,"PPKM  ala Andrie 

Pasti Pemerintah Kurang Mengayomi 

Perlu Peraturan Kurangi Melanggar",ppkm ala andrie pasti pemerintah kurang mengayomi perlu peraturan kurangi melanggar,0
754,@sseagullls gasss abis ppkm 9 agustus tapi main dirumah jangan keluar keluar yuuu kai @dionybae tapi kalian boleh gaa main????,gas habis ppkm agustus tapi main dirumah jangan keluar keluar yuk kai tapi kalian boleh enggak main,1
755,"@PRFMnews menurut pakar duitolog.... klo pny duit gak akan melanggar.... diem2 bae d rumah , taat sm ppkm",menurut pakar duitolog kalau punya duit enggak akan melanggar diam bae rumah taat sama ppkm,0
756,"Ternyata enggak cuma hubungan asmara aja yang bilang jalanin aja dulu, tapi PPKM juga nyuruh jalanin aja dulu. Lahhhh",ternyata tidak cuma hubungan asmara saja yang bilang menjalani saja dulu tapi ppkm juga nyuruh menjalani saja dulu lah,1
757,@ganjarpranowo Bansos belum merata pak di Jawa tengah. Padahal dampak PPKM merata buat smua warga Jateng. Mohon di tinjau kembali Pak agar merata. @ganjarpranowo  sehat terus Pak.,bansos belum merata pak di jawa tengah padahal dampak ppkm merata buat semua warga jateng mohon di tinjau kembali pak agar merata sehat terus pak,0
758,"/wal aku handak ke surabaya nih, disana ppkm lah yo",wal saya bahan peledak ke surabaya ini disana ppkm lah iya,1
759,melihat karyawan yang bekerja secara langsung dan menurutnya Tanobel Food sudah mengikuti peraturan yang tertuang pada PPKM Darurat loh!,melihat karyawan yang bekerja secara langsung dan menurutnya tanobel food sudah mengikuti peraturan yang tertuang pada ppkm darurat loh,2
760,Ppkm ndang kelar. Pengen ke rumah mertua ini ga jadi2.,ppkm ndang kelar mau ke rumah mertua ini tidak jadi,0
761,"@bertanyarl Gue pake 3 , 35gb 80ribu .
30gb buat sebulan perhari nya 1gb 
5gb sebulan. Yang 5gb ini cepet habis karna pemakaian juga apalagi lagi ppkm gini kan . Biasa nya kalo lagi kerja gitu, kuota ini awet sekali . Tapi aku lagi pengen ganti kuota yg unlimited twitter gt ada ga ya?",aku pakai gb ribu gb buat sebulan perhari nya gb gb sebulan yang gb ini cepat habis karena pemakaian juga apalagi lagi ppkm begini kan biasa nya jika lagi kerja begitu kuota ini awet sekali tapi saya lagi mau ganti kuota yang unlimited twitter begitu ada tidak iya,1
762,"@PrakasitaMS Hi kak, mohon maaf yaah, aku infoin untuk pengiriman ada keterlambatan dikarenakan PPKM, kuy infoin di DM username sama nomor pesanannya biar aku bantu cek, terima kasih. ^UB",hai kak mohon maaf ya saya infoin untuk pengiriman ada keterlambatan dikarenakan ppkm yuk infoin di dmname sama nomor pesanannya supaya saya bantu cek terima kasih ub,0
763,Masyarakat Kecamatan Tahuna mendukung Pelaksanaan PPKM https://t.co/90p6uKJWRN,masyarakat kecamatan tahuna mendukung pelaksanaan ppkm,2
764,@Sukirno08192311 semoga pandemi segera berakhir biar ppkm juga berakhir😭,semoga pandemi segera berakhir supaya ppkm juga berakhir,1
765,PPKM diperpanjang sampai aul ketemu jodohnya,ppkm diperpanjang sampai aul ketemu jodohnya,1
766,"@karniilyasclub @karniilyas @tirta_hudhi Ppkm tak akan bisa berjalan,,kalau perut rakyat,masih kosong,,,😁",ppkm tidak akan bisa berjalan kalau perut rakyat masih kosong,0
767,@BetaEpsilonPhi Di sekitar sini pun masih banyak yang ibadah berjamaah bahkan di tengah PPKM,di sekitar sini pun masih banyak yang ibadah berjamaah bahkan di tengah ppkm,0
768,@tpiboonggg @Selena_imut PPkM seumur2 dong,ppkm seumur dong,1
769,Ppkm diperpanjang cuma bikin masyarakat pada gelisah gak tenang malah imun turun:),ppkm diperpanjang cuma buat masyarakat pada gelisah enggak tenang bahkan imun turun,0
770,"Alhamdulillah ide dari ibu dan anak yg ingin berbagi akhirnya terwujud juga. 
InsyaAllah tiap jumat mulai hari ini kita keliling ke beberapa titik di Kota Malang ya. Hari ini di flyover kotalama. Terus karena masih PPKM makannya take away dulu @infomalang https://t.co/SRQVj4pBir",alhamdulillah ide dari ibu dan anak yang ingin berbagi akhirnya terwujud juga insyaallah tiap jumat mulai hari ini kita keliling ke beberapa titik di kota malang iya hari ini di flyover kotalama terus karena masih ppkm makannya take away dulu,2
771,@minaolx Oalahh wkwkwk lagi ppkm juga ya,oalahh wkwkwk lagi ppkm juga iya,1
772,"PPKM
Vaksinasi Wujud BelaNegara https://t.co/TtZPpIVb9N",ppkm vaksinasi wujud belanegara,2
773,@Lavienjoe PPKM CINTA TP NANTI DEH AKU SEMPETIN MAMPIR,ppkm cinta tapi nanti deh saya sempetin mampir,1
774,"Sdh tau PPKM, sengaja biar tdk jadi ini mah.

Dibuat seolah2 balapan nya ada, pdhal tau ga bakal terlaksana https://t.co/9MyicrgWCN",sudah tahu ppkm sengaja supaya tidak jadi ini mah dibuat seolah balapan nya ada padahal tahu tidak bakal terlaksana,0
775,@republikaonline pst berhasil pak..panjangkan terus ppkm..dengan begitu yg miskin akan mati kelaparan ..stlh mati kan berkurang yg miskin di mari..ya kan?,pasti berhasil pak panjangkan terus ppkm dengan begitu yang miskin akan mati kelaparan setelah mati kan berkurang yang miskin di mari iya kan,0
776,Hari Raya Idhul Adha = PPKM (pelan Pelan Kamu Melebar),hari raya idhul adha ppkm pelan pelan kamu melebar,1
777,"Sarapan bubur Manado kita,ppkm hari ini hayuuuu.....neng @Rainirainn @delzitaz mang @aseppasduabelas wa haji @Biano64 om @is_pelssy ....biar imun ttep bgs https://t.co/4tfod4M3qU",sarapan bubur manado kita ppkm hari ini hayu neng memang whatsapp haji om supaya imun tetap bagus,2
778,"@LAUCY Lagi ppkm kok salaman, diobrak satpol pp lu yang ada.",lagi ppkm kok salaman diobrak satpol pulang pergi kamu yang ada,1
779,"@TeddyGusnaidi Lah emang faktanya demikian toh waktu jaman psbb ampek ppkm ada aja TKA masuk..  Rakyatnya di suruh anteng di rumah. Lalu ""tamu asing"" di undang masuk",lah memang faktanya demikian toh waktu jaman psbb ampek ppkm ada saja tka masuk rakyatnya di suruh anteng di rumah lalu tamu asing di undang masuk,0
780,"@Chon94_ Sebelum ppkm juga gak ada yang ajak jalan sih, agak terbiasa haha",sebelum ppkm juga enggak ada yang ajak jalan sih agak terbiasa tertawa,1
781,"@ndorokakung Baiknya memang kapasitas RS diupgrade. Kita awam soal penyakit baru, mengapa disuruh merawat diri sendiri? Kalau begini terus, saya yakin PPKM tidak berhasil, sebab ada penularan yg tak terpantau melalui mrk yg isoman tanpa pengawasan(?)",sebaiknya memang kapasitas rs diupgrade kita awam soal penyakit baru mengapa disuruh merawat diri sendiri kalau begini terus saya yakin ppkm tidak berhasil sebab ada penularan yang tidak terpantau melalui mereka yang isoman tanpa pengawasan,0
782,"@CNNIndonesia Ganti ganti istilah, psbb, new normal, rem darurat, ppkm, ppkm level... Tak ada yg berhasil diterus teruskan, bodoh amat",ganti ganti istilah psbb new normal rem darurat ppkm ppkm level tidak ada yang berhasil diterus teruskan bodoh amat,0
783,"Kasus covid yg sekarang banyak itu lak akibat sebelum ppkm kendor banget prokesnya? Kenapa kok ppkm targetnya kasus menurun bersamaan dengan ppkm krlar? Harus e itu lak kayak, target stlh ppkm? Dampak ppkm ke jml kasus kayaknya baru kerasa beberapa minggu kemudian deh.",kasus covid yang sekarang banyak itu lak akibat sebelum ppkm kendor banget prokesnya kenapa kok ppkm targetnya kasus menurun bersamaan dengan ppkm krlar harus itu lak seperti target setelah ppkm dampak ppkm ke jml kasus sepertinya baru kerasa beberapa minggu kemudian deh,1
784,"@ainunnajib Belum lock down baru PPKm saja banyak ma
Syarikat yg menantang tidak mau patuh.
Di bandara org ada yg mengamuk tidak izinkan terbang ke propinsi lain atau daerah lain",belum lock down baru ppkm saja banyak sama syarikat yang menantang tidak mau patuh di bandara orang ada yang mengamuk tidak izinkan terbang ke propinsi lain atau daerah lain,0
785,"@aritj @Dennysiregar7 @jokowi jangan main gampar lah, ditanya dulu kenapa tetep keluar, kalo karena nggak bisa makan ya dikasih makan, kalo karena untuk bayar cicilan rumah ya dibayarin ato banknya diminta jangan nagih dulu selama ppkm.",jangan main gampar lah ditanya dulu kenapa tetap keluar jika karena tidak bisa makan iya dikasih makan jika karena untuk bayar cicilan rumah iya dibayarin atau banknya diminta jangan nagih dulu selama ppkm,0
786,"Presiden Jokowi Tambah Bansos saat PPKM Level 4. https://t.co/Tia4JaxDyj
Jokowi Merawat Indonesia",presiden jokowi tambah bansos saat ppkm level jokowi merawat indonesia,2
787,@BrownSugarrr555 PPKM NIH,ppkm ini,1
788,"Selamat pagi, ada yang bersinar tapi bukan matahari! ppkm diperpanjang atau tidak jangan lupa kita harus tetep kerja dan jaga kesehatan 💜

i nike u https://t.co/ELE2HiRUv1",selamat pagi ada yang bersinar tapi bukan matahari ppkm diperpanjang atau tidak jangan lupa kita harus tetap kerja dan jaga kesehatan nike,2
789,@wukir2011 Ppkm ampuh dan efektif #PPKMdaruratBerhasil jgn lupa tetap prokes dan vaksinasi,ppkm ampuh dan efektif jangan lupa tetap prokes dan vaksinasi,2
790,"Virus emang asalnya China. Tapi disana aja udah bebas. Sedangkan disini, virus menggila. Kalo WNA mau ke Indonesia malah sebenernya yang masuk ke daerah wabah tuh mereka.
Psbb ppkm dsb ga guna kalo ga lockdown. Orang2 suruh di rumah aja kecuali cari makan. WNA jg males mau kesini",virus memang asalnya china tapi disana saja sudah bebas sedangkan disini virus menggila jika wna mau ke indonesia bahkan sebenarnya yang masuk ke daerah wabah itu mereka psbb ppkm dsb tidak guna jika tidak lockdown orang suruh di rumah saja kecuali cari makan wna juga malas mau kesini,0
