,raw,processed,label
581,@Rujakcinguur Etapi ppkm😰,etapi ppkm,1
582,PPKM rencana sd tgl.20 4 hari lagi selesai. Si cipeng baru enggeh ngebacot PPKM tanpa bantuan sosial!,ppkm rencana sd tanggal hari selesai sih cipeng baru enggeh ngebacot ppkm bantuan sosial,0
583,"@raisanovaaa Bm aja, tapi ppkm diperpanjang katanya",bm ppkm diperpanjang katanya,1
584,"Jam kerja gajelas gara gara ppkm nyebelin bgt,kemarin brgkt pagi skrg siang maunya apa dah -_-",jam kerja enggak jelas gara gara ppkm menyebalkan banget kemarin brgkt pagi siang maunya,0
585,"Pagi kawanku. Ada kabar gembira lagi nih

Selama PPKM ini pemerintah memberikan bantuan Diskon Listrik nih. Stimulus listrik ini diharapkan dapat meringankan beban masyarakat selama masa PPKM.

Gimana cara dapatnya? Yuk simak thread gue ini https://t.co/Q8tO2r1TZU",pagi kawanku kabar gembira ppkm pemerintah memberikan bantuan diskon listrik stimulus listrik diharapkan meringankan beban masyarakat masa ppkm cara dapatnya yuk simak thread,2
586,Semoga PPKM kali ini hasilnya maksimal 😭😭,semoga ppkm kali hasilnya maksimal,2
587,@yourbae Bang.. apa menurut lo ttg ppkm?,mas menurut ppkm,1
588,InsyaaAllah setelah keluar dari tahanan dagangannya makin laku keras.. boleh namanya ganti jadi Asep PPKM 🤭 https://t.co/eK2pBrr3Zm,insyallah keluar tahanan dagangannya laku keras namanya ganti jadi asep ppkm,1
589,"@geloraco Kira2 mikir dulu gak ya nih nomongnya, lain halnya pemerintah tanggung kebutuhan rakyatnya selama PPKM, jangankan nonton sinetron yg tak guna itu pun ya mgkn aja rakyat lakuin....",kira mikir iya nomongnya halnya pemerintah tanggung kebutuhan rakyatnya ppkm menonton sinema elektronik guna iya rakyat melakukan,0
590,@rasjawa Terima kasih @IndiHome yang telah membuat aku hoream streaming video. sungguh hari-hari PPKM yang menegangkan. 🤯🤯 https://t.co/F05gB3lccK,terima kasih membuat hoream streaming video sungguh hari hari ppkm menegangkan,0
591,"besok ppkm kan udah selesai, kalian ada planning ga?",besok ppkm selesai planning,1
592,"Perpanjangan PPKM demi memutus penyebaran COVID-19
https://t.co/OkSsfMzE20
Vaksin Aman Halal",perpanjangan ppkm memutus penyebaran covid vaksin aman halal,2
593,"Para pedagang berpangku tangan,ketika masa pandemi saja mereka sdh tidak jarang pembeli..,sekarang masa ppkm boro2 kerumunan,yg ada kaya kuburan lapak mereka.

Pertanyaan nya adalah kenapa mereka ditutup?",pedagang berpangku tangan masa pandemi jarang pembeli masa ppkm kerumunan kayak kuburan lapak pertanyaan nya ditutup,0
594,".
SEMANGAT PPKM !
SELAMAT WIKEND !
.
#GROUPFRIENDSHIPSTUDIO 
LAMA GAK UP PHOTO GUYS
. @ Hangout Bersama https://t.co/9hSgWtGJC2",semangat ppkm selamat wikend up photo teman-teman hangout,2
595,"PPKM masih blm selesai lho...
Penyemprotan berlangsung di kampung masing masing  biar aman kampung kita
Kita ikuti peraturan pemerintah
Pakai masker jaga jarak
Jaga kesehatan dll. https://t.co/Rg0NnQci1e",ppkm selesai lho penyemprotan berlangsung kampung aman kampung ikuti peraturan pemerintah pakai masker jaga jarak jaga kesehatan dan lain-lain,2
596,"PPKM bisa sukses bila semua element bersinergi tidak hanya aparat saja, Perusahaan non esensial juga harus patuh, aparat desa, baik camat dan lurah hingga RT/RW dapat mensosialisasikan kpda warga untuk patuh pada PPKM. 

#GerakCepatVaksinasiCovid

https://t.co/5L25WDVxDo",ppkm sukses element bersinergi aparat perusahaan non esensial patuh aparat desa baik camat lurah rw mensosialisasikan kpda warga untuk patuh ppkm,2
597,"emang masih banyak yang bandel buat PPKM tapi ya mbok di edukasi orang orangnya cara jualan nya supaya melek teknologi, bukan malah di jarah",bandel ppkm iya mbok edukasi orang orangnya cara jualan nya melek teknologi jarah,0
598,"PPKM level 4 turunkan kasus positif cvd19, yuk tetap patuhi aturan yg ada. jadikan protokol kesehatan sebagai kebutuhan, dengan demikian kita membantu mengurangi beban bagi fasilitas pelayanan kesehatan.
#TetapProkesJanganKendor https://t.co/0BYJnZ17xj",ppkm level turunkan kasus positif cvd yuk tetap patuhi aturan jadikan protokol kesehatan kebutuhan membantu mengurangi beban fasilitas pelayanan kesehatan,2
599,"PPKM = Pak Presiden Kapan Mundur... 
Mundur woiii.. Merusak negara.",ppkm pak presiden mundur mundur woi merusak negara,0
600,"Sholat jum'at ditiadakan di pabrik selama PPKM Darurat. Kata teman, ada Corona diatas Tuhan 😬",sholat jum at ditiadakan pabrik ppkm darurat kata teman corona diatas tuhan,0
601,Kobisa ya berita ppkm diperpanjang kalah sama hastag jikiwimiminghibit,kobisa iya berita ppkm diperpanjang kalah hastag jikiwimiminghibit,1
602,@Karena_Anu Harussss biar PPKM berjaln aman wkkksss,ppkm berjaln aman wks,2
603,"Others ; aku suka PPKM without PP. 

Aku; Aku suka PPKM without KM

Kemudian dilabrak Billkin.",others suka ppkm without pulang pergi suka ppkm without dilabrak billkin,1
604,"PPKM HANYA MENYENGSARAKAN RAKYAT, CARI REZEKI SUSAH!!!",ppkm menyengsarakan rakyat cari rezeki susah,0
605,"@ZAEffendy Kita juga 
TDK suka PPKM...
Yukk taati prokes
Segera vaksin
Kasus turun...PPKM dilonggarkan
Semoga",suka ppkm yuk taati prokes vaksin kasus turun ppkm dilonggarkan semoga,2
606,good morning fren! tetep semangat walaupun ppkm terus berlanjut dan selalu jaga kesehatan yaa&lt;3 https://t.co/sPpp8YetQ6,good morning fren tetap semangat ppkm terus berlanjut jaga kesehatan ya lantai,2
607,"@antaranews Penjelasan Pres Jokowi kemarin terkait PPKM akan dilonggarkan secara bertahap dan disesuaikan kondisi masing-2 daerah itu adh bagus, kebijakan seperti itu cukup fleksibel antara roda perekomian dan cara mengatasi covid-19.",penjelasan pres jokowi kemarin terkait ppkm dilonggarkan secara bertahap disesuaikan kondisi daerah adh bagus kebijakan cukup fleksibel roda perekomian cara mengatasi covid,2
608,pak presiden @jokowi sampe kapan di perpanjang ppkm ini pak? nafas kami mau habis.,pak presiden perpanjang ppkm pak nafas habis,0
609,@AchmadArik3 ppkm anjrit hahahaha,ppkm anjing hahahaha,0
610,@ChusnulCh__ Tangkap g perlu klarifikasi2. Jelas itu menyebar hoax saat ppkm satu tahun penjara. Model gini cuma klarifikasi doang ujungnya 2 hari lahi jg ngoceh hoax lagi jualan agama,tangkap perlu klarifikasi jelas menyebar isu bohong ppkm satu tahun penjara model klarifikasi doang ujungnya hari lahi mengoceh isu bohong jualan agama,0
611,"@Hendrijon076 @ReflyHZ Ini bukan akun baru kayanya buzzer senior, punya ketololan level 4 neh kaya PPKM, makin tolol makin gede bayarannya",akun baru kayaknya buzzer senior punya ketololan level nih kayak ppkm tolol gede bayarannya,0
612,@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 👍👍👍,patuh ppkm indonesia sehat maju,2
613,"Semoga hari ini PPKM selesai, dia bisa ujian, lulus, dan pulang 🙏",semoga hari ppkm selesai ujian lulus pulang,1
614,"smoga ppkm berhenti di tnggl 17 agustus, trus covid ilang trus indonesia merdeka skali lagi.",semoga ppkm berhenti tanggal agustus terus covid hilang terus indonesia merdeka,2
615,"@convomf lagi mikir buat ke psikolog pas ppkm boleh atau nunggu selesai dulu...
jawab pls help #.bingung",mikir psikolog pas ppkm menunggu selesai jawab tolong help bingung,1
616,Baca berita di berbagai daerah di Indonesia banyak satpol PP yg merazia pedagang. Perasaan dalam aturan PPKM ga ada larangan jualan deh. Ini Pemda suka inisiatif sendiri biar dibilang kerja.,baca berita berbagai daerah indonesia satpol pulang pergi merazia pedagang perasaan aturan ppkm larangan jualan deh pemerintah daerah suka inisiatif dibilang kerja,0
617,"@bankIpuuul @nicsap Nanti yaa Kalo PPKM sudah usai....
@nicsap siy akuh iyess...",ya ppkm usai siy iya,1
618,"PPKM level 4 telah terbukti efektif menurunkan angka Positif harian, Jumlah pasir pun berkurang drastis di RS Rujukan covid  . 
#PPKMDemiPemulihanNKRI https://t.co/x5kUt4Gnl0",ppkm level terbukti efektif menurunkan angka positif harian jumlah pasir berkurang drastis rs rujukan covid,2
619,@VICE_ID Khawatir karna takut ppkm diperpanjang.,khawatir takut ppkm diperpanjang,0
620,"@BurhanMuhtadi Presiden beri contoh selalu jelek, ada ppkm, dia justru bikin kerumunan.",presiden beri contoh jelek ppkm kerumunan,0
621,Siap2 nanti ada pengumuman PPKM di perpanjang lagi. Gajadi kerja lagi. Miskin lagi. https://t.co/LclSRcyXDT,siap pengumuman ppkm perpanjang tidak jadi kerja miskin,0
622,"#TetapProkesJanganKendor
Tetap taat aturan PPKM Darurat Level 4 juga https://t.co/a6oEIiXfna",tetap taat aturan ppkm darurat level,2
623,"@mulya78 Ayo vaksin, Patuhi prokes dan PPKM. Berani peduli untuk Indonesia sehat..

Fb bang😀",ayo vaksin patuhi prokes ppkm berani peduli untuk indonesia sehat fb mas,2
624,"Lagi PPKM banyak yg bentrok, siapa nih yg nyuruh?",ppkm bentrok nyuruh,0
625,"Takbir, ungkapan keagungan Allah SWT telah berkumandang. Di masa PPKM ink Kita tetap patuhi PROKES demi Kesehatan kita semua. Selamat Hari Raya Idul Adha 1442 H. Semoga ampunan dan barokah-Nya senantiasa dilimpahkan kepada kita Semua. Aamiin.... https://t.co/SqaOfxjbBF",takbir ungkapan keagungan allah swt berkumandang masa ppkm ink tetap patuhi prokes kesehatan selamat hari raya idul adha semoga ampunan barokah nya senantiasa dilimpahkan amin,2
626,PPKM kayak Sinetron Indonesia saja diperpanjang mulu gak kelar-kelar,ppkm sinema elektronik indonesia diperpanjang terus kelar kelar,1
627,PPKM = PALA PUYENG KURANG MONEY,ppkm kepala pusing kurang money,0
628,@GreysPolii @BLACKPINK Selesai ppkm Amin,selesai ppkm amin,1
629,@bonngbudi Mungkin sedang ada PPKM om😁,ppkm om,1
630,"@RadioElshinta percepatan vaksinasi, gunakan masker. 

ppkm kalau lanjut erus yang ada bukan mati karena covid tapi kelaparan. 

pejabat enak punya gaji, lah yg kerja harian?? bansos juga cuma segelintir orang yg dapat itu but 2-3 hari juga abis.",percepatan vaksinasi gunakan masker ppkm lanjut erus mati covid kelaparan pejabat enak punya gaji kerja harian bansos segelintir orang but hari habis,0
631,Selamat menikmati akhir pekan dikala ppkm yang tak bisa kemana-mana. 😄🤣,selamat menikmati akhir pekan dikala ppkm kemana,1
632,Selamat hari senin para pejuang PPKM 💪🏻💪🏻💪🏻,selamat hari senin pejuang ppkm,2
633,@bareksacom Semoga aja ppkm berakhir bisa stabil lagi,semoga ppkm berakhir stabil,1
634,@rehuellangela mentai roll dulu berarti. kelar ppkm baru sashimi,mentai roll berarti kelar ppkm baru sashimi,1
635,Masa ppkm,masa ppkm,1
636,"Karenanya, koordinasi dan sinergi terkait pelaksanaan PPKM Darurat dengan berbagai pihak terkait harus terus bisa dilakukan",koordinasi sinergi terkait pelaksanaan ppkm darurat berbagai pihak terkait terus dilakukan,2
637,"Artinya angka penyebaran covid nya menurun dan insyaAllah terus turun jika kita taat pada aturan.

Kalo pada taat aturan, angka covid turun, PPKM pun akan di hentikan . Pandemi juga bisa berakhir https://t.co/lCdLSrRj9N",artinya angka penyebaran covid nya menurun insyaallah terus turun taat aturan taat aturan angka covid turun ppkm hentikan pandemi berakhir,2
638,"Kepatuhan PPKM harus terus dipupuk.
Biar makin banyak kabupaten/kota yang juga turun status.
Kita dukung terus PPKM biar RS kosong.
Terima kasih buat kita yang taat pada peraturan.",kepatuhan ppkm terus dipupuk kabupaten kota turun status dukung terus ppkm rs kosong terima kasih taat peraturan,2
639,"emang Tuhan tuh suka bercanda dah sama gua.. tiap gua mau keluar nih dri rumah, kyk yg udh fix bgt dan udh rapih lah rencana tuh.. eh tbtb PPKM kaga kelar-kelar anjrit😭 gajadi lah pindah.. yaAllah mengcapek sama drama kehidupan inii😭😭",tuhan suka bercanda keluar rumah kayak udah fix banget udah rapi rencana eh tiba-tiba ppkm kelar kelar anjing tidak jadi pindah ya allah mengcapek drama kehidupan,0
640,"@SBYudhoyono Makanya bantu pemerintah juga pak, setidaknya tiru lah partai lain yg ikut menggalakkan vaksinasi, dan bantu RS dg oksigen ventilator, mendukung PPKM spy tdk banyak lagi korban CoVid19.
Jangan malah kadernya bikin gaduh.  
Krn Ada aksi pasti ada reaksi!",bantu pemerintah pak tiru partai ikut menggalakkan vaksinasi bantu rs oksigen ventilator mendukung ppkm korban covid kadernya gaduh aksi reaksi,2
641,udahan ai ppkm gua pen lulus ni ajg,udahan ai ppkm pengen lulus anjing,0
642,"Good morning, apa aktivitas pagi kamu di hari kedua ppkm?",good morning aktivitas pagi hari kedua ppkm,1
643,"@GueChokY ini sequelnya nant, PPKM #2. Di bagian pertama miskin, bagian kedua mati. 
#CeritadiWakanda",sequelnya nant ppkm bagian pertama miskin bagian kedua mati,0
644,@FauzanMusthofa Namanya juga lapar :) ppkm kalik,namanya lapar ppkm kali,0
645,"Pagi semua,
Gak usah dipikirin pokoknya PPKM pasti berakhir,semoga kalian kuat sampai akhir.",pagi perlu dipikirkan pokoknya ppkm berakhir semoga kuat akhir,2
646,@Taula_ @fullmoonfolks Inspirasi kegiatan buat mengisi hari pas ppkm,inspirasi kegiatan mengisi hari pas ppkm,2
647,Kondisi Darurat Ayo PPKM,kondisi darurat ayo ppkm,2
648,Panjanngggggggg ppkm https://t.co/YnGIyw4ajs,panjanng ppkm,1
649,ppkm = pernah perhatian kemudian menghilang.,ppkm perhatian menghilang,1
650,@mocappuccinoooo @Inna_Melonia @dewindez Lagi tutup ppkm,tutup ppkm,1
651,"Allhamdulillah seneng banget pasien covid udah mulai menurun, seenggaknya PPKM dan pelevelan PPKM udah tepat sih. Ada hikmah lah ya",allhamdulillah senang banget pasien covid mulai menurun seenggaknya ppkm pelevelan ppkm tepat sih hikmah iya,2
652,Kalo PPKM diperpanjang jadi 1 tahun kalian bakal ngapain?,ppkm diperpanjang jadi tahun bakal sedang apa,1
653,"Isu ppkm di perpanjang sampe 17 agustus, tpi di sangkal pemerintah 🙃 kelar dah",isu ppkm perpanjang agustus sangkal pemerintah kelar,0
654,"Nah ini aku malah bersyukur nikah di masa ppkm, gaperlu ada resepsi, gaperlu ada hajatan gede gedean, disamping emang gasuka rame ramean, juga lebih hemat budget, yang penting kan ttp sakral https://t.co/uyIIqrekcn",bersyukur nikah masa ppkm gaperlu resepsi gaperlu hajatan gede gedean disamping gasuka ramai ramean hemat budget penting tetap sakral,2
655,"Kalo si paspampres sudah menunjukkan identitas dan kartu anggota... Dan masih diperiksa ini dan itu oleh Petugas PPKM saya setuju Polisi itu ditindak.. Tp kalo tidak..?? Yah Nggaklah..!!

Terus bawa2 teman datengin Mapolres, mau ngapain..?? Sok jago...?? https://t.co/TOcEfdd9Bg",sih paspampres menunjukkan identitas kartu anggota diperiksa petugas ppkm setuju polisi ditindak ya nggaklah terus bawa teman datengin mapolres sedang apa sok jago,0
656,PPKM (Planga Plongo Kagak Mikir) https://t.co/Bi7F5S044A,ppkm planga plongo mikir,0
657,@shabrisabi @AREAJULID Itu kenapa skrg namanya PPKM Dan gak pernah di beri nama karantina.. sehingga secara hukum terbebas dari kewajibannya.. pahit ? Banget...,namanya ppkm beri nama karantina secara hukum terbebas kewajibannya pahit banget,0
658,"#BahuMembahuAtasiPandemi
Saatny bersama saling bersinergi dlm tindakan yg mendukung PPKM Darurat bkn nyinyir unfaedah!

https://t.co/ymCkg8JeTy",saatny bersinergi tindakan mendukung ppkm darurat nyinyir unfaedah,2
659,"@cimimong150815 PPKM: PAPA,PENGIN,KAWIN,MANEH",ppkm papa pengin kawin,1
660,"Imbas PPKM dan tetek bengek lainnya tidak bisa ke mana-mana. Hikmahnya lebih banyak waktu buat keluarga, hobi, dan istirahat.",imbas ppkm tetek bengek hikmahnya waktu keluarga hobi istirahat,2
661,Jangan cuma ramai didunia maya turun ke jalan lah demo protes! Eh iya kan PPKM mana boleh bisa aja yaa buat gaduh dimasa begini emang presiden aing doang yang bisa wkwk #rektorui #COVID19 #IndonesiaKolaps,ramai didunia maya turun jalan demo protes eh iya ppkm ya gaduh dimasa presiden doang wkwk,0
662,@ulull01 ppkm sayanggg,ppkm sayang,1
663,"Kalau mau PPKM Darurat masyarakat benar² tdk keluar rumah, HARUSNYA DIINISIASI SIARAN BOLA ini di bukak di TV dan GRATIS untuk di lihat tan berbayar di saluran TV. Setuju..? #TambahTitikPenyekatan #JokowiAtasiPandemi #PPKMDaruratLawanCovid Aktivitas Patuhi Prokes5M https://t.co/2AczC501rk",ppkm darurat masyarakat benar keluar rumah diinisiasi siaran bola buka tv gratis untuk lihat tan berbayar saluran tv setuju aktivitas patuhi prokes,0
664,"@hazeelnathh @FWBESS Eh hazelnut latte anget 1 ya.. Bungkus aja, PPKM. Ngobrolnya di dalem aja... 😅😅",eh hazelnut latte anget iya bungkus ppkm ngobrolnya dalem,1
665,"@Prambors PPKM diperpanjang tapi tidak dengan kontrak kerja.
Pengeluaran masih konstan tapi tidak dengan pemasukan.",ppkm diperpanjang kontrak kerja pengeluaran konstan pemasukan,0
666,"@ZeroToHeroess Kan lanjut ppkm eh, yakali ngedimsum 20 menit",lanjut ppkm eh yakali ngedimsum menit,1
667,ppkm : pagi pagi kena mental,ppkm pagi pagi kena mental,0
668,"Di masa perpanjangan PPKM ini..
Semoga sodara""...teman"" atau warga masyarakat yg msh jalani isoman bs makin sabar...tabah...taqwa...tawakal...ta'dzim...tawadzu' dan istiqomah dlm beribadah...Aamiin YRA💪💪💪 https://t.co/ejGl9iRWav",masa perpanjangan ppkm semoga sodara teman warga masyarakat jalani isoman sabar tabah taqwa tawakal ta dzim tawadzu istikamah beribadah amin yra,2
669,"@lintang_ayoe @ainunnajib @ariel_heryanto @na_dirs Justru itulah yang dibutuhkan pemerintah an. Inilah yang dicari oleh Masyarakat Indonesia yang stay dirumah aja, rebahan sambil stay lihat Twitter sampai PPKM Selesai.",dibutuhkan pemerintah an dicari masyarakat indonesia tinggal dirumah rebahan tinggal lihat twitter ppkm selesai,2
670,"@Andiarief__ Hehehe ... pemberlakuan PPKM sebenarnya unk kita semua, agar virus ini tdk berkembang, dan ini berlaku dunia bukan hanya indonesia. Jika anda mau cepat menemui 72 bidadari ya bebas sj",hehehe pemberlakuan ppkm untuk virus berkembang berlaku dunia indonesia cepat menemui bidadari iya bebas,2
671,Lagi pengen main bulutangkis .abis main sama km jauh ppkm pula😀,main bulutangkis habis main jauh ppkm,1
672,"Euy selama ppkm gimana dengan pengeluaran kalian..

Di tekan apa tetep ajah seperti biasa!",euy ppkm pengeluaran tekan tetap,1
673,"Jadi para pekerja/buruh di sektor industri barang konsumsi, perdagangan &amp; jasa, transportasi, aneka industri, properti dan real estate yg gajinya Rp3,5 juta di bawah akan mendapatkan bantuan subsidi upah Rp 1juta selama PPKM ini! InsyaaAllah dapur tetap ngebul! https://t.co/C60mGlTWPx",jadi pekerja buruh sektor industri barang konsumsi perdagangan amp jasa transportasi aneka industri properti real estate gajinya rp juta bawah mendapatkan bantuan subsidi upah rp juta ppkm insyallah dapur tetap ngebul,2
674,"@gakbliblidotcom @dimasawarga @Bg_puak @TengkuKhadafi @martabk_manis @YNTKTS908206 @idnkeras @hibooran Ga ada yg sempurna,kau ajukan lah ke RT/lurah mu. Yg pasti PPKM ini spy ga lumpuh faskes. Aku jg punya usaha, omset turun drastis, ada karyawan yg kerja disitu,cukup biaya operasional &amp; gaji aja udh syukur. Prokes&amp;vaksin ya,cuma itu cara spy kasus covid turun https://t.co/e7ydOHjMsy",sempurna ajukan lurah mu ppkm lumpuh faskes punya usaha omset turun drastis karyawan kerja disitu cukup biaya operasional amp gaji udah syukur prokes amp vaksin iya cara kasus covid turun,2
675,"Demi Keselamatan Rakyat, Wakil Ketua DPR Dukung PPKM Diperpanjang
https://t.co/4ZZpNC52za 
Bersatu Tuntaskan Pandemi https://t.co/rJCq6QVey6",keselamatan rakyat wakil ketua dewan perwakilan rakyat dukung ppkm diperpanjang bersatu tuntaskan pandemi,2
676,"madura sebelum ada ppkm kasus covid nya dikit pas ada ppkm jd meningkat, aneh https://t.co/aRMvyDcp5e",madura ppkm kasus covid nya dikit pas ppkm jadi meningkat aneh,0
677,"Biarkan PPKM menutup jalan raya,
yang penting tidak menutup hatimu untuk saya.",biarkan ppkm menutup jalan raya penting menutup hatimu untuk,1
678,"Dear @bankmandiri sdh 1 thn PSBB, PPKM, malah atm di blokir suruh ganti baru, KCP ditutup, hrs ke KC. Bukanya menghindari antre, kerumunan, tatap muka, tapi sebaliknya.. mestinya ATM yg exp diperpanjang, malah yg aktif di blokir..",dear tahun psbb ppkm atm blokir suruh ganti baru kcp ditutup kc bukanya menghindari antre kerumunan tatap muka mestinya atm exp diperpanjang aktif blokir,0
679,@Bang_Garr Alhamdulillah dapat tunjangan PPKM dari lapak @Bang_Garr  semoga berkah.... aamiin ya rabbal'alamin,alhamdulillah tunjangan ppkm lapak semoga berkah amin iya rabbal alamin,2
680,"@detikcom Berpikir progresif ndasmu, ppkm bikin puyeng",berpikir progresif ndasmu ppkm pusing,0
681,"PPKM Darurat merupakan salah satu upaya tepat untuk menekan penyebaran virus COVID-19. Terlebih saat ini, kasus COVID-19 kian melonjak setiap harinya.
#TolongPatuhiAturanPPKM https://t.co/UoS5hfaKH7",ppkm darurat salah satu upaya tepat untuk menekan penyebaran virus covid kasus covid kian melonjak harinya,2
682,"@bertanyarl sudah kuduga, semenjak pemerintah bilang mau siapin bansos &amp; subsidi gaji, langsung kepikir : ""pasti bakal lama nih ppkm""",kuduga semenjak pemerintah bilang siapin bansos amp subsidi gaji langsung terpikir bakal ppkm,0
683,Mari kita lihat apakah kereta pagi sepadat seperti sebelum ppkm? 😂,mari lihat kereta pagi sepadat ppkm,1
684,"#PatuhiAturanPPKMDarurat 
PPKM Darurat Langkah tepat tuk kendalikan dn cegah lonjakan kopit 19. 
Bantu para Nakes dgn mematuhi PPKM darurat, kurangi mobilisasi, taat prokes dan ikut vaksin https://t.co/JOpRTrjnwo",ppkm darurat langkah tepat untuk kendalikan cegah lonjakan kopit bantu tenaga kesehatan mematuhi ppkm darurat kurangi mobilisasi taat prokes ikut vaksin,2
685,@geloraco ppkm darurat lewat zoom shg mrk bs terus diedukasi dan memperbaiki performancenya. utk mrk yg dpt toleransi berjualan hrs memakai masker dan wajib cuci tangan pake sabun sblm.makan dan ini hrs dibiasakan,ppkm darurat lewat zoom terus diedukasi memperbaiki performancenya untuk toleransi berjualan memakai masker wajib cuci tangan pakai sabun seblum makan dibiasakan,2
686,"PPKM dengan konsep baru. PPKM perlu untuk menekan angka positif covid dan menekan penyebaran penularan. Yang perlu dievaluasi konsepnya krn semua lini kehidupan harus berjalan.

Makanya Vaksin..!!! Ayo Vaksin..!! https://t.co/Uyrhe5Xymn",ppkm konsep baru ppkm perlu untuk menekan angka positif covid menekan penyebaran penularan perlu dievaluasi konsepnya lini kehidupan berjalan vaksin ayo vaksin,2
687,"Kerja bersama nangani Covid, pesan Presiden AS sama dengan pesan Presiden Indonesia. Memang harusnya begitu, bukan nyinyir di sosmed &amp; bikin gaduh sendiri, tapi do nothing. Yuk vaksin &amp; patuh prokes 6M, spy PPKM darurat cepet selesai https://t.co/zMt4Mq1Hjz",kerja nangani covid pesan presiden as pesan presiden indonesia nyinyir sosmed amp gaduh nothing yuk vaksin amp patuh prokes ppkm darurat cepat selesai,2
688,bisa2nya gue mimpi ppkm diperpanjang sampe 6 bulan YAALLAH,nya mimpi ppkm diperpanjang bulan ya allah,1
689,ppkm di perpanjang lagi?,ppkm perpanjang,1
690,"keberhasilan PPKM darurat dalam menekan laju penyebaran covid-19

#PPKM
#PPKMDarurat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin
#LawanCOVID19
#Vaksin
#NewNormal https://t.co/0dHvo2Wye3",keberhasilan ppkm darurat menekan laju penyebaran covid,2
691,PT Jasamarga Semarang Batang Dukung Pemberlakuan PPKM Darurat di Wilayah Jawa Tengah https://t.co/FhWBYrGN4s,pt jasamarga semarang batang dukung pemberlakuan ppkm darurat wilayah jawa tengah,2
692,-dips! Ppkm gini bude bambang buka gaksi,dips ppkm bude bambang buka gaksi,1
693,PPKM = Pemberlakuan Pembatasan Kegiatan Menpa https://t.co/sum4rXa3np,ppkm pemberlakuan pembatasan kegiatan menpa,1
694,"Data covid harian di denpasar turun walaupun kasus kumulatif bali naik
Yuk bisa yuk,jangan dulu dikasi yang mudik mudik itu ke bali,tetap jaga diri,pakai maskernya dengan benar
Bosen ppkm terus",data covid harian denpasar turun kasus kumulatif bali naik yuk yuk dikasi mudik mudik bali tetap jaga pakai maskernya benar bosan ppkm terus,2
695,"Dasco: Mari Kita Dukung Perpanjangan PPKM, Ini Demi Keselamatan Rakyat!
https://t.co/M6pzK2wPvC Satu NusaBangsa Indonesia",dasco mari dukung perpanjangan ppkm keselamatan rakyat satu nusabangsa indonesia,2
696,Mau ppkm smpe level brapa juga klo rakyatnya sama pemerintahnya bebel ya  gangaruh,ppkm level rakyatnya pemerintahnya bebel iya gangaruh,0
697,"@sayname___ tp setelah psbb dan ppkm menyerang, semuanya berubah :""",psbb ppkm menyerang berubah,0
698,PPKM diperpanjang tuh asli gabisa kemana-mana kalo lagi terpaksa butuh tempat di luar pas malem. Meskipun daring tapi tetep butuh fokus masalahnya 😭,ppkm diperpanjang asli tidak bisa kemana terpaksa butuh tempat luar pas malam online tetap butuh fokus masalahnya,0
699,"Assalamualaikum wr wb
Met pagi warga TL met beraktivitas tetap disipilin prokes, taati PPKM, dg Semangat MERAH PUTIH✊✊✊ https://t.co/8Fyk30EyRF",menjadi seseorang alamualaikum wr wb selamat pagi warga timeline selamat beraktivitas tetap disipilin prokes taati ppkm semangat merah putih,2
700,"Mau bubur kuah kariii, tapi lg ppkm jd pasti mang nya ga lewat depan rumah huffft",bubur kuah kari ppkm jadi nya lewat rumah mengeluh,0
701,"@narkosun Semoga ppkm diperpanjang, biar ada babak bikini ke 2 atau mungkin topless....😂😷
Tapi salut sama doi yg menepati nazarnya, gaq kayaq AR yg cm omdo",semoga ppkm diperpanjang babak bikini tople salut doi menepati nazarnya gaq kayak ar omong doang,1
702,PPKM : Pengen Pukul Kepala kaMu,ppkm pukul kepala,1
703,"@okvaann ih ko wkwk, alhamdulillah masi ppkm ka n hbu?",ih wkwk alhamdulillah ppkm kakak hbu,2
704,"PPKM BUKAN BERARTI PEMERINTAH LEPAS TANGGUNGJAWAB!

Dr. Muhammad Taufiq S.H., M.H.
Presiden Asosiasi Ahli Pidana Indonesia (AAPI) https://t.co/PdFNZgVOuc",ppkm berarti pemerintah lepas tanggungjawab muhammad taufiq presiden asosiasi ahli pidana indonesia aapi,0
705,"@PIJATMAKASSAR05 Kak Cariin aku Top dong yg mau Boking akuu.. Lagi sepi.nii di masa"" PpKm.. panggilan Boking Bot.",kak carikan top boking sepi masa ppkm panggilan boking bot,0
706,"gais, ppkm katanya mau ditambah lagi ya?:(",gais ppkm katanya ditambah iya,1
707,"@tirta_hudhi Coba tegur ky dr @tirta_hudhi ke dr lois 
Masa PPKM malah honeymoon
Klp rakyat yg spt itu kan dr @tirta_hudhi protes tuh

Ttp fair dan objektif dok
Semangat",coba tegur lois masa ppkm honeymoon klp rakyat protes tetap fair objektif dok semangat,0
708,@Bangzull__ Mumpung ppkm sekarg aja. 1jt cukup hahaha,ppkm sekarg juta cukup hahaha,1
709,PPKM ~ Pernah Pacaran Kemudian Mendua,ppkm pacaran mendua,1
