,raw,processed,label
451,Patuhi PPKM untuk kebaikan bersama. https://t.co/grdFy3XdTY,patuhi untuk kebaikan,2
452,@schfess ppkm aja diperpanjang nder😔,diperpanjang brother,1
453,"Setiap kepala daerah harusnya memahami keadaan.

Spt pak @ganjarpranowo yg sangat paham apa yg hrs dilakukan di tengah Pandemi ini.

Baik di skenario PPKM diperpanjang ato tidak.
Yg jelas smua hrs bersinergi &amp; bergotong royong menyelesaikan Pandemi ini.
Smoga smua dimudahkan. https://t.co/rID7TWktPM",kepala daerah memahami keadaan pak paham dilakukan tengah pandemi baik skenario diperpanjang jelas bersinergi amp bergotong royong menyelesaikan pandemi semoga dimudahkan,2
454,Yang lain pada ngundur acara pas ppkm eh ini sii juyy tolol malah ngadain acara birthday.,ngundur acara pas eh sih juyy tolol mengadakan acara birthday,0
455,Apalah arti ppkm tanpa km.,apalah arti,1
456,@Luthfandhany @IndiHome Maaf saya sedang isoman dan mengikuti aturan ppkm  (blsan operator indihome),maaf isoman mengikuti aturan blsan operator indihome,1
457,"@yourbebigurl Enak bgt sih kalo bisa kumpul kebo sambil ppkm gini, wfh sambil wot",enak banget sih kumpul kebo wfh wot,1
458,"@Arrof11 @yush_abubakar @dhepaimin @mrchristwibowo @TheArieAir @NotesofMila Akuh mampir Kang..
Dukung PPKM darurat
#programfolback 
#Indopromoter.",mampir kang dukung darurat,2
459,adanya ini wkwk jarang foto2 skrg mah🙃 btw ini sblm ppkm https://t.co/eaGISaCqlZ https://t.co/KW538zoP2k,wkwk jarang foto mah ngomong-ngomong seblum,1
460,@Gloomy_Humbug hadeh mau sampai kiamat dah ini ppkm,hadeh kiamat,0
461,PPKM (Pernah Percaya Kemudian Menyesal),percaya menyesal,1
462,"Gw mimpi kena razia ppkm, trus pcr ditempat, eh positif. Wkwkwwk random amat",mimpi kena razia terus pcr ditempat eh positif wkwkwwk random,0
463,"Sebenarnya gue ogah divaksin, tapi karena sekarang aturannya mulai ribet seperti ke mall harus ada surat vaksin keluar kota juga sama, ada gak yang dokter nya bisa Dateng ke rumah suntik vaksin gitu? Mager banget musti ngantri. titidlah

JULIARI KONTOL
PPKM",tidak mau divaksin aturannya mulai ribet mall surat vaksin keluar kota dokter nya datang rumah suntik vaksin malas banget mesti mengantri titidlah juliari kontol,0
464,"@miftah_rizaq @Lucassurya @janedoeisliving Di saat PPKM ini. Dan harapaku setelah pandemi berakhir pengen bngt bisa cari kerja di luar kota, mencari pengalaman baru dan teman baru. Itu aja kakak-kakak. 
Stay safe and stay healthy all!",harapaku pandemi berakhir banget cari kerja luar kota mencari pengalaman baru teman baru kakak kakak tinggal safe tinggal healthy all,2
465,@Moodyficent Lagi ppkm jadi gak jual,jadi jual,1
466,"Judul : PPKM LEVEL 4
Harus banyak bersabar dan menyadari rasanya bersyukur,
ketika banyak yang mengeluh kesusahan, tapi banyak yang gk bersyukur dan sadar udah dikasih kemudahan banyak banget sebelum pandemi ini ada huftttt .....",judul level bersabar menyadari rasanya bersyukur mengeluh kesusahan gak bersyukur sadar dikasih kemudahan banget pandemi mengeluh,2
467,Pagi - pagi kangen muncak (PPKM) https://t.co/la158NY3wg,pagi pagi kangen muncak,1
468,"Hendak Masuk Kendal Saat PPKM Darurat, Ratusan Kendaraan Diputar Balik https://t.co/JdUG4vUgCe https://t.co/TBZs6rBAll",masuk kendal darurat ratusan kendaraan diputar balik,1
469,"hari senin, berarti waktunya pengumuman perpanjangan ppkm 😂",hari senin berarti waktunya pengumuman perpanjangan,1
470,Demi kebaikan kita semua. PPKM Rakyat sehat https://t.co/JV9yBa8o3b,kebaikan rakyat sehat,2
471,"#PakdeMenclaMencle
... seharusnya keselamatan nyawa rakyat prioritas utama dimasa pandemi covid : hanya karena takut dengan kata karantina, corona jadi merajalela ! rakyat menderita dan sengsara, layak melawan menolak ppkm darurat bung ....
#PakdeMenclaMencle
🆘 😷😷
_ https://t.co/HJQ6gVVo0n",keselamatan nyawa rakyat prioritas utama dimasa pandemi covid takut kata karantina corona jadi merajalela rakyat menderita sengsara layak melawan menolak darurat bung,0
472,"Pagi..

PPKM akhirnya diperpanjang krn PPKM sebelumnya kasus positif mulai menurun. Spt yang dijelaskan Presiden Jokowi ketika mengumumkan perpanjangan PPKM level 4, kita msh hrs bersama-sama berjuang mematuhi prokes dan melakukan vaksinasi agar pandemi sgra berakhir.

(thread) https://t.co/0XERZCcktw",pagi diperpanjang kasus positif mulai menurun dijelaskan presiden jokowi mengumumkan perpanjangan level berjuang mematuhi prokes melakukan vaksinasi pandemi sgra berakhir thread,2
473,"#PPKMDemiPemulihanNKRI
3. Yuk tuips pastikan kita menjadi bagian yg mendukung penuh Program Pemerintah dalam penanganan Covid19. Mendukung kebijakan pemerintah terkait PPKM Darurat Level 4 dalam rangka memutus mata rantai penyebaran Covid-19. https://t.co/VgJeifmCPf",yuk tuips pastikan menjadi bagian mendukung penuh program pemerintah penanganan covid mendukung kebijakan pemerintah terkait darurat level rangka memutus mata rantai penyebaran covid,2
474,Penolakan PPKM di bdg iniih krna kbijakan tersebut sngt merugikan dr segi ekonomi. #BongkarBiangRusuh https://t.co/M3wRyXP72W,penolakan bandung iniih kbijakan merugikan segi ekonomi,0
475,"Atur peribadatan. PPKM Rakyat sehat

https://t.co/Vznbwr4Wv5",atur peribadatan rakyat sehat,2
476,"Ini cara terbaik, kita sebagai masyarakat tinggal mematuhi seluruh arahan pemerintah agar menjaga kesehatan dengan protokol kesehatan yg sudah disampaikan oleh pemerintah.
Jangan bawel ya.., PPKM ini cara terbaik welawan Cvd19. Sama2 kita lawan kor0na ok.👍🏽#TolongPatuhiAturanPPKM https://t.co/euSIjju9QN",cara terbaik masyarakat tinggal mematuhi arahan pemerintah menjaga kesehatan protokol kesehatan disampaikan pemerintah bawel iya cara terbaik welawan cvd lawan kor nya ok,2
477,"Gakerasa PPKM dah lewat. Kangen offline, tapi PPKM masih dapet updatean https://t.co/HiWte8xc1p",gakerasa lewat kangen oflen updatean,1
478,Dengan adanya ppkm ini mencoba trading dari 140rb semalam dapat segini :) mulai open mind! Money management harus kuat! Hehe temen-temen mungkin ada yang maen gak? ✌️ https://t.co/MS4N7qnZJL,mencoba trading ribu semalam segini mulai open mind money management kuat he teman teman main,1
479,"#SalingBerbagiDimasaPandemi
Bantu warga terdampak PPKM Darurat
https://t.co/NFj4WgGOVo",bantu warga terdampak darurat,2
480,"#Anaking masih selow minggu ini, si teteh MPLS via yutub, si Ujang karena ppkm jadi jadwalnya belom ada. Karena buku baru bisa diambil setelah tanggal 20.",selow minggu sih teteh mpls via youtube sih ujang jadi jadwalnya buku baru diambil tanggal,1
481,Gw kira ppkm bakalan ga ada hajatin tau nya binyik,kira hajatin tahu nya binyik,0
482,@araraseo Wait emang buka ya ppkm gini,wait buka iya,1
483,"PPKM darurat, penyekatan utk membatasi mobikitas dilakukan jam 21.00 -04.00,
Knp jadi pagi dan sore..mgkn jam disana yg salah? 😁😁😁",darurat penyekatan untuk membatasi mobikitas dilakukan jam jadi pagi sore jam disana salah,1
484,ppkm pen peluk kim mingyu,pengen peluk kim mingyu,1
485,"PPKM diperpanjang terus, mungkin agar pelan pelan kita mengikhlaskan",diperpanjang terus pelan pelan mengikhlaskan,1
486,@andimuhr yg jual tutup. ppkm wkwk,jual tutup wkwk,0
487,"#PatuhiAturanPPKMDarurat 
PPKM Darurat Langkah tepat tuk kendalikan dn cegah lonjakan kopit 19. 
Bantu para Nakes dgn mematuhi PPKM darurat, kurangi mobilisasi, taat prokes dan ikut vaksin https://t.co/JOpRTrjnwo",darurat langkah tepat untuk kendalikan cegah lonjakan kopit bantu tenaga kesehatan mematuhi darurat kurangi mobilisasi taat prokes ikut vaksin,2
488,"Yaudah ppkm, tapi gausah nutup jalan knpa sih?",ya sudah tidak usah nutup jalan sih,0
489,@harusemesta Bismillah✨. Lagi pengen ngebaca yang berfaedah sambil nunggu PPKM selesai~😀 https://t.co/MZQt6W8bA5,bismillah ngebaca berfaedah menunggu selesai,2
490,@MonMorosis @sbyfess Ppkm atau ppkn hayo wkwkw,ppkn hayo wkwkw,1
491,"@IvoneHall Selamat hari Minggu mbak Vi.

Di sini belum bisa gereja masih PPKM",selamat hari minggu mbak vi gereja,0
492,"Dengan adanya dampak positif setelah diterapkannya ppkm level 4 di wilayah paparan yang tergolong tinggi. 
Kita harus bersama-sama dan mendukung program pemerintah melawan covid 19. https://t.co/cFlMDvEqF3",dampak positif diterapkannya level wilayah paparan tergolong tinggi mendukung program pemerintah melawan covid,2
493,Perpanjangan bansos oleh Pemerintah selama PPKM Darurat bertujuan untuk membantu masyarakat miskin bertahan di tengah pandemi covid19.,perpanjangan bansos pemerintah darurat bertujuan untuk membantu masyarakat miskin bertahan tengah pandemi covid,2
494,PPKM Darurat diperpanjang sampai kau jadi milikku uwoooo uwoooo uwoooo,darurat diperpanjang jadi milikku uwo uwo uwo,1
495,"#TetapWaspadaCovidMasihAda

Vaksin, Prokes n PPKM adlh 3 solusi penting lawan Kovid. https://t.co/FjqEse2mMf",vaksin prokes solusi penting lawan kovid,2
496,"@BellaAzziela Ppkm dek, nikah e online wae wkwkw",adik nikah onlen wae wkwkw,1
497,@xjeongwoo Efek ppkm emang ngeri ya,efek ngeri iya,0
498,"yang lagi dirumah, tenang aja, Pemerintah sediakan bansos selama PPKM

Yuk Disiplin PPKM https://t.co/3Fso6pek7q",dirumah tenang pemerintah sediakan bansos yuk disiplin,2
499,"Padahal aku ga suka mager.
Yuks disiplin 5M agar gak ada PPKM lagi",suka malas yuk disiplin,2
500,"@bertanyarl Kayanya kita gak usah permasalahkan soal hijabnya, karena yang salah disini adalah kesalahan dia yang melanggar aturan PPKM kan? Kepada yth Satpol PP yang baca tweet ini dengan rasa hormat tolong segera tindak dan berikan sanksi kepada beliau. Terimakasih",kayaknya perlu permasalahkan soal hijabnya salah kesalahan melanggar aturan yang terhormat satpol pulang pergi baca tweet rasa hormat tolong tindak berikan sanksi beliau terimakasih,0
501,"@Urrangawak Lawan kovid dengan taati aturan PPKM, disiplin prokes dan lakukan vaksinasi",lawan kovid taati aturan disiplin prokes lakukan vaksinasi,2
502,"@SahabatSaber @SantorinisSun Setuju PPKM diperpanjang sih kalau begini, semua cewek turun demo pakai bikini, jadi meningkatkan imun.",setuju diperpanjang sih cewek turun demo pakai bikini jadi meningkatkan imun,2
503,"1,5 th via online pertemuan kami. Bosan? Banget. Tapi demi kami taat pada aturan pemerintah apalagi PPKM. Pemerintah sdh berupaya melakukan utk menekan penyebaran virus dg berbagai kebijakan. Ga ada yg enak. Tapi mari kita semua berupaya agar segera lepas dr pandemi ini. AMDG https://t.co/SeQ7BhqjtW",tahun via onlen pertemuan bosan banget taat aturan pemerintah pemerintah berupaya melakukan untuk menekan penyebaran virus berbagai kebijakan enak mari berupaya lepas pandemi amdg,2
504,"@FerdinandHaean3 Amin 🙏
Apa yang mau dikejar Lae?
Kan PPKM...",amin dikejar lae,1
505,"@hyungwonnet mintaaa nyuruh gombal pake bahasa indo aje :'))

nitip yaa sp tau ada bosen ppkm, ada paket mola juga yaaa https://t.co/CQsECigkop",meminta nyuruh suka merayu pakai bahasa indonesia nitip ya tahu bosan paket mola iya,1
506,"@Mawar_Hitam09 Pagi bos, sudah balik maning nang Bali toh,welcome to Bali, selamat menjalankan PPKM=Pelan tapi Pasti Kita Menang melawan COVID-19,  jangan lupa himbauan Pak Yan Koster, minum kopi pait + arak biar semangat 😁",pagi bos balik maning nang bali welcome tryout bali selamat menjalankan pelan menang melawan covid lupa himbauan pak yan koster minum kopi pahit arak semangat,2
507,"@Hilmi28 Ini orang² yang komment semua apa yang dibuat Pemerintah salah , vaksin salah trus tindakan pencegahan spy tdk menular dgn cara ppkm disalahkan dengan alasan rakyat Lapar . Wis bacotmu tp kamu sendiri tak berbuat apa apa .",orang komment dibuat pemerintah salah vaksin salah terus tindakan pencegahan menular cara disalahkan alasan rakyat lapar wis bacotmu berbuat,0
508,Semoga ppkm tidak diperpanjang🙏,semoga diperpanjang,1
509,"Pasti bisa dooongg..

Yok ikuti aturan PPKM Darurat Gaes https://t.co/VC2qpM9948",yuk ikuti aturan darurat guys,2
510,/wal taman di tahura tu masuknya bayar kah? buka lah musim ppkm kaini taman nya?,wal taman tahura masuknya bayar kah buka musim kaini taman nya,1
511,Aku libur 3 hari karena ppkm. 2hari dibayar 50% sehari libur gantiin sabtu nanti masuk.,libur hari hari dibayar sehari libur menggantikan sabtu masuk,0
512,Perpanjangan ppkm -&gt; wfh hampir 3 minggu. Syukuri aja...,perpanjangan wfh minggu syukuri,2
513,"libur 2 Minggu aja jadi 2 tahun
dan kalian masih percaya ppkm akan segera selesai?",libur minggu jadi tahun percaya selesai,0
514,"PPKM berjilid ditmbah sampai 2 agustus gaesss, ayo siap2 kita tetap bekerja melayani indonesia. Semangat !!! Gausah iri sama yg WFH karena WFH juga kerjanya 24 jam 😌",berjilid ditmbah agustus guys ayo siap tetap bekerja melayani indonesia semangat tidak usah iri wfh wfh kerjanya jam,2
515,@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 👍👍👍,patuh indonesia sehat maju,2
516,"PPKM diperpanjang, awet ya... kaya perasaan aku ke kamu, awet. *iisshh",diperpanjang awet iya kayak perasaan awet ii hh,1
517,"@WatchmenID Sama aja. Kena ppkm, gawe diliburkan",kena kerja diliburkan,0
518,PPKM = pelan pelan kalo masukin,pelan pelan masukkan,1
519,"Untuk menekan angka kasus kovid yg masih relatif tinggi, mari bersama kita dukung dan #SukseskanPPKMLevel4

Bagi yang masih bingung apa itu PPKM level 4, yuk simak aturan lengkap nya disini 👇

https://t.co/DkeLlDxjJ9",untuk menekan angka kasus kovid relatif tinggi mari dukung bingung level yuk simak aturan lengkap nya,2
520,"Kotak amal buat danai teroris Diam aja, toko 212 jadi ajang penipuan diam aja, giliran pemerintah adakan ppkm demi kesehatan pada ribut🤣. Kadrun goblok🤣 https://t.co/zvuzucZyTt",kotak amal danai teroris diam toko jadi ajang penipuan diam giliran pemerintah adakan kesehatan ribut kadrun bodoh,0
521,"Selamat pagi semuanya..
Semoga selama ppkm ini kebutuhan primer kalian terpenuhi, dan juga semoga jiwa dan raga kalian juga sehat selalu...
Aamiin",selamat pagi semoga kebutuhan primer terpenuhi semoga jiwa raga sehat amin,2
522,@banjarbase ppkm harini tntung jar,harini tntung jar,1
523,"Jangan lupa PPKM
""Pagi Pagi Kena Matahari""

#ppkm
#happy #sunday
#keephealthy 
#morning #morningmotivation 
#sunrise #sunrisephotography @ Meruya Selatan, Kembangan, Jakarta Barat https://t.co/4HSfUjw0A9",lupa pagi pagi kena matahari meruya selatan kembangan jakarta barat,1
524,Daftar Jalan di Serang Banten yang Disekat saat PPKM Darurat https://t.co/mQqqNnQjN1,daftar jalan serang banten disekat darurat,1
525,Pemberlakuan PPKM mikro di nilai efektif tangani Corona. PPKM Langkah Tepat https://t.co/ljuEoTPHH7,pemberlakuan mikro nilai efektif tangani corona langkah tepat,2
526,yuk ppkm selese yuk,yuk selese yuk,1
527,Info dong kalo mau ke jogja pas ppkm gini bisa ga si,informasi jogja pas sih,1
528,@gariegowin @lowkyjessy Hey ppkm masihan wkwk,hai masihan wkwk,1
529,"@Rezaasetya @RFaisalPahlevi1 @fanta_junaidi @HusinShihab Persepsi apa?
Lu mau ngajakin pedagang sektor non esensial, untuk melanggar aturan ppkm untuk buka usaha?",persepsi ngajakin pedagang sektor non esensial untuk melanggar aturan untuk buka usaha,0
530,PPKM membuatku lebih hemat 😅,membuatku hemat,2
531,"Selamat pagi 💋💋 sehat sllu ya smua 😘
Selemat hri mnggu dri si montok 😊😊☺️☺️ 
Smoga ppkm tdk naik level ya agar kita bisa cari cuan  🙏🙏 https://t.co/k0VhPK9Uhu",selamat pagi sehat iya selemat hari mnggu sih montok semoga naik level iya cari cuan,2
532,Mendekati detik detik pergantian nama untuk PPKM :),mendekati detik detik pergantian nama untuk,1
533,@detikcom Bantuan ppkm dong pak 4juta aja sebulan udah cukup ko,bantuan pak juta sebulan cukup,1
534,"Mau ppkm sampe level 100 juga ga peduli
Udah bodo amat
Tinggal stressnya aja ini 🙏🏻",level peduli bodo tinggal stre nya,0
535,"Pak wali bilang, warga seng taat, #Ambon bisa masuk PPKM darurat 😱 https://t.co/ispVqj7ucj",pak wali bilang warga seng taat masuk darurat,1
536,@sushitorashuu Gara2 ppkm level 4 ni lomba di kampus w jadi online njir 😭,gara level lomba kampus jadi onlen anjir,0
537,"@3__aji__3 @blackscoop2 @elisa_apriani @jokowi bukan malas atau sibuk,,,
sebelum pandemi beliau rutin priksa,penyakit biasa seperti malaria,flu dll.
semenjak pandemi,aturan demi aturan kita jalani,sampai2 yg ke rs haru yg betul2 emergensi.
,PSBB,sampai PPKM sekarang,semu di batasi,trus mau rutinlagi bagai mna??",malas sibuk pandemi beliau rutin periksa penyakit malaria flu dan lain-lain semenjak pandemi aturan aturan jalani rs betul emergensi psbb semu batasi terus rutinlagi,0
538,@pinkqswiz @luukman_hakim @leogusta_ @AREAJULID Enak sih kalau ppkm bansos nggak di korupsi hehe.. ini rakyat mau makan apa?,enak sih bansos korupsi he rakyat makan,0
539,PPKM: Pagi-Pagi Kamu Meresahkan😶,pagi pagi meresahkan,1
540,Ppkm sialan masa sampe kebawa mimpi dikejar polisi gitu😭😭,sialan masa terbawa mimpi dikejar polisi,0
541,"@arioktara02 Nindak pelanggar PPKM darurat pakai UU Karantina.  Tapi kewajibannya tak dibaca.. 
Dungu itu namanya",nindak pelanggar darurat pakai uu karantina kewajibannya dibaca dungu namanya,0
542,Jog masa ppkm gini transportasi pembawa penumpang seperti bus gitu beroperasi gak ya? Thanks,jog masa transportasi pembawa penumpang bus beroperasi iya terima kasih,1
543,Kenapa gak mau Lockdown ? Hanya PPKM Darurat terus di tambah PPKM 6 Minggu. https://t.co/OQDFkXP2fA,lockdown darurat terus tambah minggu,1
544,@NaranyaDO hahah iya tar kalau udah ga ppkm ya 😅 aku punya balong juga disana,hahah iya iya punya balong disana,1
545,PPKM Rakyat Sehat https://t.co/LHhwQLfQ3s,rakyat sehat,2
546,"Bagaimanapun, ppkm ini lebih longgar dr sebelumnya. Bbrpa sektor ekonomi sdh bs aktivitas, sy rs ini langkah penting selain konsen kesehatan tentunya. 
Mari kt bntu pmrintah dg protokol kesehatan dan vaksin jk ada kesempatan",longgar sektor ekonomi aktivitas rs langkah penting konsen kesehatan mari bantu pmrintah protokol kesehatan vaksin kesempatan,2
547,@PolresBuleleng Semoga melalui PPKM Darurat bisa mengurangi penyebaran Covid-19,semoga darurat mengurangi penyebaran covid,2
548,@bangZhack86 kemarin saya pergi ke rmh RT niatnya mau minta surat pengantar untuk bikin surat izin perpanjang ppkm ke polisi. eeeh itu si ReTe malah bingung sendiri nya sambil garuk garuk kepala.,kemarin pergi rumah niatnya meminta surat pengantar untuk surat izin perpanjang polisi eh sih rete bingung nya garuk garuk kepala,0
549,"@jokowi Sy pergi ke jakarta untuk mengunjungi kakak yg meninggal, karna ppkm sy terpaksa bertahan, sedangkan bekal sudah mau habis 
Sekarang malah ppkm di perpanjang 
Kira2 ada yg bisa bantu g ya biaar sy bisa cepat pulamg",pergi jakarta untuk mengunjungi kakak meninggal terpaksa bertahan bekal habis perpanjang kira bantu iya biaar cepat pulamg,0
550,"BLT / Bansos program PPKM dialihkan saja untuk PKL saja yang selama ini untuk subsidi gaji #sekedarusul 
https://t.co/w9Zx80PGCx",blt bansos program dialihkan untuk pkl untuk subsidi gaji,1
551,Mengapa bukan Wapres yg ditugasi menjadi Ketua kordinator PPKM?. Kalau ketuanya setingkat mentri akan sulit melakukan koordinasi karena ada ego sekroral. Mentri memerintah mentri lain koordinasinya kurang efektif. Jadi Wapres mestinya diberi peran terhadap penangan Covid-19 ini.,wapres ditugasi menjadi ketua kordinator ketuanya setingkat mentri sulit melakukan koordinasi ego sekroral mentri memerintah mentri koordinasinya kurang efektif jadi wapres mestinya diberi peran penangan covid,0
552,"@PIJATMAKASSAR05 Kak Cariin aku Top dong yg mau Boking akuu.. Lagi sepi.nii di masa"" PpKm.. panggilan Boking Bot.",kak carikan top boking sepi masa panggilan boking bot,0
553,hahahaha、kan kmaren lagi psbb dan ppkm、udh hampir 2 tahun 、kasian Sneakers meronta2 dibox tanpa bisa jalan2 keluar🤣🤣🤣 https://t.co/Qx1CqISCoL,hahahaha kemarin psbb udah tahun kasihan sneakers meronta dibox jalan keluar,1
554,"@speechless__99 Lockdown, kalau PPKM ga dikasih makan 😂😂",lockdown dikasih makan,0
555,Ini PPKM lvl 4 berenang di kolam berenang masih gak boleh ya?,lvl berenang kolam berenang iya,1
556,"Assalamualaikum wr wb
Met pagi met beraktivitas 
Tetap disiplin prokes, taati PPKM, segera vaksin tetap Semangat dg MERAH PUTIH✊✊✊ https://t.co/IBDjavjduS",menjadi seseorang alamualaikum wr wb selamat pagi selamat beraktivitas tetap disiplin prokes taati vaksin tetap semangat merah putih,2
557,@k0pi_pahitku hehe sulit skrg ku temui yg seperti ini semenjak ppkm,he sulit ku temui semenjak,1
558,Ppkm dilanjutin gak sih..,dilanjutin sih,1
559,@HanifahAndini96 Dukung PPKM Darurat,dukung darurat,2
560,"@ustadchen Ga ada cara lain bah kecuali penanganan yang bener dan sistematis. Banyakin testing, banyakin vaksin perhari at least bisa konsisten sehari sejuta, ppkm harus maksimal dan tegas jangan kendor2, perlindungan ekstra buat nakes, jaminan kebutuhan pokok buat masy miskin.",cara bah kecuali penanganan benar sistematis membanyaki testing membanyaki vaksin perhari at least konsisten sehari sejuta maksimal tegas kendor perlindungan ekstra tenaga kesehatan jaminan kebutuhan pokok masyarakat miskin,2
561,tai banget deh nunggu ppkm kelar ternyata sidang yg harusnya offline jadi online💔,tahi banget deh menunggu kelar ternyata sidang oflen jadi onlen,0
562,"@unmagnetism solehpati,host acara pemburu hantu ppkm",solehpati host acara pemburu hantu,1
563,Pgn nonton ayah okin please di broker ngide bgt ppkm diperpanjang,pengen menonton ayah okin tolong broker ngide banget diperpanjang,1
564,"@tubirfess masalahnya kuartal 3 nih kita ppkm lama bgt, ga yakin bakal sebagus kuartal sebelumnya tapi ya semoga aja ada bbrp sektor yang jd menompang",masalahnya kuartal banget yakin bakal sebagus kuartal iya semoga sektor jadi menompang,1
565,@DedeIskamto_ @shitlicious @Eno_Bening Krn bukan karantina wilayah melainkan PPKM Darurot. Auto pasal tsb tdk berlaku 😬.,karantina wilayah darurot auto pasal berlaku,0
566,"#PatuhProkesHargaMati
Perpanjangan PPKM Darurat adalah untuk kepentingan bersama cegah penularan Covid-19.
Ayo dukung perpanjangan PPKM Darurat level 4 untuk antisipasi penularan varian Delta dan juga untuk melindungi kesehatan bersama. https://t.co/rDT8y2Cbry",perpanjangan darurat untuk kepentingan cegah penularan covid ayo dukung perpanjangan darurat level untuk antisipasi penularan varian delta untuk melindungi kesehatan,2
567,"@marlina_idha PPKM dicabut saja paksa rakyat harus patuh Prokes 
tidak nurut sakit ditanggung sendiri.",dicabut paksa rakyat patuh prokes nurut sakit ditanggung,1
568,"@Dennysiregar7 @jokowi Beneran Om @Dennysiregar7 PPKM lebih humanis, daripada lockdown... tinggal kita aja yg disiplin jaga Prokes..   👍 
#sehatselalusemuanya",benaran om humanis lockdown tinggal disiplin jaga prokes,2
569,"Waktu terus berjalan Saya tidak ingin egois memaksakan untuk membangun Ponpes dengan menggalang dana ,tapi bagaimana bisa membantu saudara kita juga yg kesulitan dampak PPKM

Setelah surat untuk nembangun Ponpes selesai saya mengajukan proposal ke pengembang perumahan https://t.co/Ik0VnDLKXC",waktu terus berjalan egois memaksakan untuk membangun pondok pesantren menggalang dana membantu saudara kesulitan dampak surat untuk nembangun pondok pesantren selesai mengajukan proposal pengembang perumahan,2
570,@VICE_ID Taken pas ppkm,taken pas,1
571,Tindak tegas bagi pelanggar PPKM darurat https://t.co/oNoKmNLarr,tindak tegas pelanggar darurat,2
572,Ppkm perpanjang ga si,perpanjang sih,1
573,"@Bos8813 @GathaMuhammad @fauzanssssss @shraff31 @Adiwidodo_ Contoh konsep persahabatan dengan negara asing : Masukin TKA sebanyak mungkin dari China, PPKM ? ""Lho kan kita sahabat kadrun"" !!",contoh konsep persahabatan negara asing masukkan tka china lho sahabat kadrun,0
574,"Ppkm di per panjang itu mencegah kerumunan tapi kerumunan bukan berarti kerumunan, karna kerumunan hanya di di lakukan sekelompok orang yang berkerumun itulah biang kerumunan ,lieur kan ngabandungana oge",panjang mencegah kerumunan kerumunan berarti kerumunan kerumunan lakukan sekelompok orang berkerumun biang kerumunan lieur ngabandungana oge,1
575,Rutinitas baru pagi hari semenjak ppkm adalah manasin mobil tp ga kemana mana😩.,rutinitas baru pagi hari semenjak manasin mobil kemana,0
576,Pemerintah Daerah setempat diminta percepat penyaluran bansos PPKM Darurat.,pemerintah daerah setempat diminta percepat penyaluran bansos darurat,2
577,"Presiden Joko Widodo (Jokowi) telah menetapkan PPKM Darurat khususnya di pulau Jawa dan Bali. 
Kebijakan ini diambil sebagai salah satu upaya memutus rantai penyebaran Covid-19 yang terus meningkat.

#TolongPatuhiAturanPPKM

demi negara
demi bangsa
demi nyawa orang2 tercinta 
🙏 https://t.co/KcT4juThPv",presiden joko widodo jokowi menetapkan darurat pulau jawa bali kebijakan diambil salah satu upaya memutus rantai penyebaran covid terus meningkat negara bangsa nyawa orang tercinta,2
578,@BabychknBy Buang sial ppkm? Wkwkwk,buang sial wkwkwk,0
579,"Kayanya 1st thing yg akan aku lakukan setelah PPKM darurat selesai adalah kulineran :"")

bay diet hahahaha",kayaknya st thing lakukan darurat selesai kulineran bay diet hahahaha,1
580,@daniaku7 Semoga PPKM dapat berdampak positif dan bisa menurunkan tingkat penyebaran pandemi,semoga berdampak positif menurunkan tingkat penyebaran pandemi,2
581,PPKM' DIPERPANJANG SAMPAI WANITA BILANG “IYA MAAF AKU YANG SALAH”.,diperpanjang wanita bilang iya maaf salah,1
582,"italy menang itu pengalihan isu gaes. tetap kawal ppkm, harus tetap pakai maskermu.",italy menang pengalihan isu guys tetap kawal tetap pakai maskermu,2
583,@alisyarief Negerk aneh stelah d vaksin si cupid malah ngelonjak.... PPKM cuma akal2an meluluskan komunis cina msuk RI..,negerk aneh vaksin sih cupid ngelonjak akal an meluluskan komunis cina masuk ri,0
584,"Hai Mba @tatakujiyati, saya selalu dukung penegakan PPKM Darurat, selama dilakukan dengan benar dan gak tebang pilih, bukan demi sensasi. Lha wong Pak @aniesbaswedan aja jalan2 keluar daerah kok abis lebaran. Ini kalo Pak Anies marah-marah juga hebat 😃
https://t.co/KBaGv614TM",hai mbak dukung penegakan darurat dilakukan benar tebang pilih sensasi pak jalan keluar daerah habis lebaran pak anies marah marah hebat,0
585,"@seterahdeh orang tua kalau ada tamu dipakein desinfektan dulu, orang orang kalau ada yang keluar (sebelum ppkm) pasti disemprot dulu, baju langsung masuk ke mesin cuci yang abis pake, nyuci pun pake masker, karena abang gue nakes jadi mak gue parno abis, untung anak nya masih boleh keluar",orang tua tamu dipakein desinfektan orang orang keluar disemprot baju langsung masuk mesin cuci habis pakai nyuci pakai masker abang tenaga kesehatan jadi ibu parno habis untung anak nya keluar,0
586,"7 Bansos selama PPKM Darurat 3-20 Juli 2021 :

1. BLT UKM
2. Program Keluarga Harapan (PKH)
3. BLT Desa
4. Kartu Sembako
5. Kartu Prakerja
6. Bansos Tunai
7. Diskon Tarif Listrik",bansos darurat juli blt ukm program keluarga harapan pkh blt desa kartu sembilan bahan pokok kartu prakerja bansos tunai diskon tarif listrik,2
587,PPKM akan diperpanjang sampai 17 Aug 21,diperpanjang aug,1
