,raw,processed,label
460,"Idi mendukung keputusan pemerintah,  dengan memperpanjang ppkm di harapkan akan  menekan penyebaran covit, dengan segra kita kembali normal seperti dulu

#SukseskanPPKMLevel4 https://t.co/gJ1s95Q39z",idi mendukung keputusan pemerintah memperpanjang ppkm harapkan menekan penyebaran covit segra kembali normal,2
461,Walah...lgi PPKM DARURAT ngadain kegiatan offline https://t.co/PKh30jSwoG,walah ppkm darurat mengadakan kegiatan oflen,0
462,"@FromTheLotusInn pas awal2 mah iya org rumah pd ngeledek, pda kya yg ciee2 gt. cuma ya makin ke sini makin b aja, malah krn lg ppkm kan jrg ke rumah, ditanyain. ""si ... kemana? mentang2 lg ppkm jd g kesini"" 😃",pas awal mah iya orang rumah ngeledek kaya cie iya ppkm jrg rumah ditanyain sih kemana mentang ppkm jadi kesini,0
463,"ya sebenarnya adalah perihal normal jikalau ppkm diperpanjang.

soalnya kalau pendek ppcm.",iya perihal normal ppkm diperpanjang soalnya pendek ppcm,1
464,"mana di-off-in seminggu🙃 perkara ppkm hadeu. sad bgt😫😩
ditambah, bapak gue jg dirumah dong;) grgr ppkm jdnya nda buka toko hmmm",off seminggu perkara ppkm hadeu sad banget ditambah bapak dirumah gara-gara ppkm jdnya buka toko hm,0
465,@geloraco PPKM tuh cuma ketololan yang luar biasa.,ppkm ketololan luar,0
466,"@e100ss Udah bangun mau mengejar mimpi keluar rumah, 

Ehh iya PPKM 

Ya udah balik tidur, mimpi lagi.",bangun mengejar mimpi keluar rumah eh iya ppkm iya balik tidur mimpi,1
467,@tubirfess Mending nungguin hilal ppkm perpanjang apa kaga hahahaha,lebih baik menunggu hilal ppkm perpanjang hahahaha,1
468,@Djoked2 @MardaniAliSera Umat Islam harus PPKM = Perbanyak Pergi Ke Masjid dengan protokol Kesehatan 6M Mendekat kepada yang Mengizinkan Covid19 varian Delta Mewabah di Indonesia.,umat islam ppkm perbanyak pergi masjid protokol kesehatan mendekat mengizinkan covid varian delta mewabah indonesia,2
469,"#SalingBerbagiDimasaPandemi
PPKM Mikro itu kputusan tepat. Krna dgn sperti ini bisa menekan dn mghambat penularan kopit. Apalagi pemerintah Jokowi menyiapkan jaring pengaman sosial berupa bansos tuk berbagai kalangan sebagai upaya tahan efek dr PPKM ini. https://t.co/GBmW42uDas",ppkm mikro kputusan tepat menekan mghambat penularan kopit pemerintah jokowi menyiapkan jaring pengaman sosial berupa bansos untuk berbagai kalangan upaya tahan efek ppkm,2
470,"#RedamPandemiJagaNKRI
Dukung perpanjangan PPKM level 4 agar pandemi ini bisa teratasi https://t.co/oTgPd0Cl4n",dukung perpanjangan ppkm level pandemi teratasi,2
471,@pedeh_ Ppkm jadi naik,ppkm jadi naik,1
472,@Joni35135255 @oc_narendra @melantonifan @diq_47 @Roudhat66563714 @Djoked2 Udah sarapan belom bong ? Sarapan giiih coz pura pura bahagia itu periiih  kaya perut loe yg kena ppkm😂😂,sarapan bong sarapan gih pura pura bahagia perih kayak perut kena ppkm,0
473,"@weirdaboyy Yoiii, kan lg ppkm wkwkwkw",ya ppkm wkwkwkw,1
474,@ProfesorZubairi @msaid_didu Kebijakan itu bener kalo dilihat dr kacamata anda doc coba lihat dr kacamata rakyat pd umumnya. Saya pikir hampir 3 minggu diberlakukan PPKM hasilnya ngak signifikan. Anda sebagai satgas mestinya cari formula yg lebih ampuh menghadapi pandemi @geloraco @FaisalBasri @detikcom,kebijakan benar dilihat kacamata doc coba lihat kacamata rakyat umumnya pikir minggu diberlakukan ppkm hasilnya nggak signifikan satgas mestinya cari formula ampuh menghadapi pandemi,0
475,"PPkM sudah masuk masa tenggang,",ppkm masuk masa tenggang,1
476,"besok bakal banyak diskon 17an ga ya lagi ppkm gini

iKONICS MAKE iKON WIN
@YG_iKONIC #iKON #아이콘",besok bakal diskon an iya ppkm ikonics memakai lambang win,1
477,@mbambanghutomo Ppkm hanyalah mitos wkwk tetep disuruh masuk. Gatau nih di jalan disuruh puter balik apa engga,ppkm mitos wkwk tetap disuruh masuk enggak tau jalan disuruh puter balik,0
478,"@deditirf PPKM, Boy",ppkm boy,1
479,Ppkm diperpanjang terus tuh kyk pemerintah ini kalah judi terus penasaran. Kebijakan Ppkmnya gagal terus diperpanjang lagi sampai berhasil.,ppkm diperpanjang terus kayak pemerintah kalah judi terus penasaran kebijakan ppkmnya gagal terus diperpanjang berhasil,0
480,@jombloembrio ppkm diperpanjang sampe araa dpt pacar,ppkm diperpanjang araa pacar,1
481,Thanks to brother... Makasih sudah mendukung semua jalan ninja q .  Meski PPKM tetep Gas.... https://t.co/UUqH7jv0GZ,terima kasih tryout brother terima kasih mendukung jalan ninja ppkm tetap gas,2
482,"Dirumah saja.

Ppkm = lockdown low bajet dgn kearifan lokal. https://t.co/7LbkrQQ3t8",dirumah ppkm lockdown bajet kearifan lokal,0
483,"@ABSetyono @kemkominfo @PlateJohnny @DS_yantie @vita_AVP @narkosun @psi_id @Saty4Jogj4 @selfmirror_ @anandasukarlan Masyarakat dan aparat harus bersama ciptakan suasana yang kondusif, tertib dan taat prokes. 

Demi memutus mata rantai penyebaran Covid 19 dan mensukseskan PPKM.

@PlateJohnny 
@kemkominfo",masyarakat aparat ciptakan suasana kondusif tertib taat prokes memutus mata rantai penyebaran covid mensukseskan ppkm,2
484,@naurasfn Buat kperluan makan...lgi ppkm ga bsa krja...,kperluan makan ppkm krja,0
485,"Ppkm darurat jawa - bali

Tapi masih terlihat jakartans melenggang manis di bali ya.. memang lebih sepi, karna org bali pada taat nampaknya.. isinya ya jakartans.

Terlihat dari konten SG nya",ppkm darurat jawa bali terlihat jakartans melenggang manis bali iya sepi orang bali taat nampaknya isinya iya jakartans terlihat konten sg nya,0
486,"@KAI121 Noted. Suami sdh jauh² hari daftar vaksinasi, krn KTP Smg, dpt jadwal ke-1 di Smg akhir Juni lalu. Krn kerja di JKT, jd balik lg kesana dong. Lalu ada PPKM. Dan KAI tdk mengikutsertakan kebutuhan vaksinasi ke-2 sbg kepentingan mendesak. Solusinya dong Pak @hendrarprihadi 🙏🏻 suwun",noted suami jauh hari daftar vaksinasi ktp semoga jadwal semoga akhir juni kerja jakarta jadi balik kesana ppkm kai mengikutsertakan kebutuhan vaksinasi kepentingan mendesak solusinya pak suwun,1
487,"@bagusharyobint4 Bayangin terus, smpe PPKM gk di perpanjang",bayangkan terus ppkm gak perpanjang,1
488,"Arahan dan ajakan untuk tidak melakukan kegiatan dalam kerumunan besar termasuk beribadah.
Jadi mengutamakan keselamatan masyarakat banyak jauh lebih penting.
Mari kita dukung pemerintah dengan PPKM Darurat.
@jokowi Lawan Pandemi https://t.co/MwiSmNWBll",arahan ajakan untuk melakukan kegiatan kerumunan besar termasuk beribadah jadi mengutamakan keselamatan masyarakat jauh penting mari dukung pemerintah ppkm darurat lawan pandemi,2
489,Patuhi PPKM untuk kebaikan bersama. https://t.co/qxZq2kXT8d,patuhi ppkm untuk kebaikan,2
490,@cihunnnnnnnnnn ohiya ppkm.. untung aja rumahku deket sama masjid jdi tiap sholat ketemu deh hehehehe,ohiya ppkm untung rumahku masjid jadi sholat ketemu deh hehehehe,1
491,PPKM (Planga Plongo Kagak Mikir) https://t.co/Bi7F5S044A,ppkm planga plongo mikir,0
492,"@zoelfick Salut pade kedua belah pihak 
Pihak petugas PPKM memang saat enih harus keras dan PASPAMPRES entuh memang harus maklum dan sabar",salut pade kedua belah pihak pihak petugas ppkm enih keras paspampres entuh maklum sabar,2
493,ppkm = pen peluk km,ppkm pengen peluk,1
494,"cape ppkm, gelut terus sm mas pacar",lelah ppkm gelut terus mas pacar,0
495,MISKINKAN RAKYAT MELALUI SYSTEM (Doktrin Komunis). PPKM MUNGKIN..??? SALAH SATU CARANYA. https://t.co/um7LjC6yjZ,miskinkan rakyat system doktrin komunis ppkm salah satu caranya,0
496,@berlianidris Apakabar PPKM jadinya dok?covid melunjak Ekonomi meroket kebawah😢?,apakabar ppkm jadinya dok covid melunjak ekonomi meroket kebawah,0
497,"Perpanjangan PPKM Bentuk Komitmen Pemerintah Utamakan Kesehatan Rakyat 
Berjuang Lawan Pandemi
https://t.co/8iI9qyE2ux",perpanjangan ppkm bentuk komitmen pemerintah utamakan kesehatan rakyat berjuang lawan pandemi,2
498,"PPKM sampai tgl 16
Jumlah tes diturunkan
Angka kematian tidak dihiraukan... 

Tgl 17 bisa menyatakan merdeka dari kopit. 

Kado kemerdekaan yang luar biasa....",ppkm tanggal jumlah tes diturunkan angka kematian dihiraukan tanggal menyatakan merdeka kopit kado kemerdekaan luar,0
499,Lomba agustusan karena PPKM  beginilah  #DayaRusakJokowiLuarbiasa,lomba agustusan ppkm,1
500,"@halloinirinkaa Virtualan saling bertemu amin, PPKM di perpanjang jangan 😭",virtualan bertemu amin ppkm perpanjang,0
501,"Agar terhidari dari C_19 patuhi PPKM.Dan tetap jaga jarak,jaga jarak sama mantan ajh kamu bisa moso sama wabah ga bisa 😁

Semangat pagi 
Semangat meningkatkan imun 😊 https://t.co/4kTCjz9ZlJ",terhidari patuhi ppkm tetap jaga jarak jaga jarak mantan masa wabah semangat pagi semangat meningkatkan imun,2
502,@Passhijab1 Ia heheh ppkm dperpanjanglg,heheh ppkm dperpanjanglg,1
503,"Brp banyak yg benci dgn diperpanjangnya PPKM?

Tuliskan isi hatinya dikomentar",benci diperpanjangnya ppkm tuliskan isi hatinya dikomentar,1
504,"cepet balik jbr lagi dong 😭😭
ppkm nyusahin bnget, giliran orang luar masuk ke indo gas bnget. orang luar pualau jawa mau ke jawa ribet bnget 😭😭 https://t.co/2RP8lWsHeg",cepat balik jbr ppkm menyusahkan banget giliran orang luar masuk indonesia gas banget orang luar pualau jawa jawa ribet banget,0
505,Ikut sholat ied nggak? Aku nggak ... Masjidnya ditutup grgr PPKM. Sedih :(,ikut sholat ied masjidnya ditutup gara-gara ppkm sedih,0
506,Pelan pelan kamu menjauh PPKM kan,pelan pelan menjauh ppkm,1
507,"tau sendiri kan, sekarang kasus covid-19 makin melonjak gila2an. 

Maka.... vaksin satu juta orang per hari plus PPKM darurat diharapkan bisa menjadi solusi cespleng utk mengatasi lonjakan pandemi ini https://t.co/U2amJUoHyk",tahu kasus covid melonjak gila an vaksin satu juta orang hari plus ppkm darurat diharapkan menjadi solusi cespleng untuk mengatasi lonjakan pandemi,2
508,@kalla_jengking Mari patuhi PPKM agar covid-19 teratasi,mari patuhi ppkm covid teratasi,2
509,"@e100ss min tolong info klo sim saya mati tgl 6 juli 2021, apakah btul dapet dispensasi perpanjangan di tgl 21 juli 2021 yaitu setelah PPKM darurat?? Suwunn",min tolong informasi sim mati tanggal juli betul dispensasi perpanjangan tanggal juli ppkm darurat suwunn,1
510,@ketawamerem ppkm sampe kapan buk huhu bosen,ppkm buk huhu bosan,0
511,"Dilema pagi ini : PPKM resmi diperpanjang tp surat edarann dri kntor blm ada, sdngkan jadwal hri ini dinas, udh stngh 8 bingung mau ngantor apa ngga dtmbah hujan gabrenti brenti jd mager, trs udh mau mandi di jam 7:45 eh arahan dri paboss WFH 🤦",dilema pagi ppkm resmi diperpanjang surat edarann kntor sdngkan jadwal hari dinas udah stngh bingung ngantor dtmbah hujan gabrenti brenti jadi malas terus udah mandi jam eh arahan pabo wfh,0
512,Perpanjangan bansos oleh Pemerintah selama PPKM Darurat bertujuan untuk membantu masyarakat miskin bertahan di tengah pandemi covid19.,perpanjangan bansos pemerintah ppkm darurat bertujuan untuk membantu masyarakat miskin bertahan tengah pandemi covid,2
513,Saat PPKM Mau keluar takut didenda kaya tukang bubur… g keluar g makan… piye.. Ttoh. #LockdownJokowi,ppkm keluar takut didenda kayak tukang bubur keluar makan piye ttoh,0
514,"Gmn ga banyak yg positif, tiap hari bnyk yg ga pake masker. Ga ada bedanya ppkm sama ga ppkm d kircon mah 🤦‍♂️ https://t.co/WHaf7TdckI",gimana positif hari pakai masker bedanya ppkm ppkm kircon mah,0
515,"Demi Keselamatan Rakyat, Wakil Ketua DPR Dukung PPKM Diperpanjang
https://t.co/4ZZpNC52za 
Bersatu Tuntaskan Pandemi https://t.co/rJCq6QVey6",keselamatan rakyat wakil ketua dewan perwakilan rakyat dukung ppkm diperpanjang bersatu tuntaskan pandemi,2
516,Yang lain pada ngundur acara pas ppkm eh ini sii juyy tolol malah ngadain acara birthday.,ngundur acara pas ppkm eh sih juyy tolol mengadakan acara birthday,0
517,"@zoelfick Salut pade kedua belah pihak 
Pihak petugas PPKM memang saat enih harus keras dan PASPAMPRES entuh memang harus maklum dan sabar",salut pade kedua belah pihak pihak petugas ppkm enih keras paspampres entuh maklum sabar,2
518,"@republikaonline Tau apa kalian Pancasila, saat orang kalian PPKM cina kalian masukkan ke Indonesia",tahu pancasila orang ppkm cina masukkan indonesia,0
519,"Ppkm dgn shcdule order yg wasweswos bikin puyeng, dhlah",ppkm shcdule order wasweswos pusing dhlah,0
520,@0whaja Kelar ppkm gas yaa,kelar ppkm gas ya,1
521,"Bahwa kemerdékaan itu ialah hak segala bangsa, maka PPKM harus dihapuskan karena tidak sesuai dengan prikeadilan dan prikemanusiaan.",kemerd hak bangsa ppkm dihapuskan sesuai prikeadilan prikemanusiaan,0
522,Mewaspadai manuver politik pegawai KPK yang tidak lolos TWK. PPKM Basmi Covid https://t.co/mGuF8Juc6g,mewaspadai manuver politik pegawai kpk lolos twk ppkm basmi covid,2
523,"Demi Keselamatan Rakyat Indonesia, Mari Mendukung Keputusan Presiden Joko Widodo Terkait Perpanjangan PPKM https://t.co/xBb3qYhHkR",keselamatan rakyat indonesia mari mendukung keputusan presiden joko widodo terkait perpanjangan ppkm,2
524,"@adearmando1 Ada siasat busuk kalau PPKM diperpanjang, mrk akan melanggar dan akan berteriak-teriak klau PPKM gagal dan jokowi harus mundur",siasat busuk ppkm diperpanjang melanggar berteriak teriak ppkm gagal jokowi mundur,0
525,Ppkm di perpanjang jadi pppppkkkkmmmm gaes,ppkm perpanjang jadi pkm guys,1
526,Besok ppkm terakhir yaa,besok ppkm terakhir ya,1
527,"#PPKMVaksinasiSaveNKRI
Pemerintah tlh memutuskan u/ menerapkan PPKM Darurat selama 3-20 Juli 2021 sebagai upaya menekan lonjakan kasus positif Kovid-19 yg terjadi akhir2 ini. Mari bersatu, saling peduli n saling bantu. Dgn bergotong royong, kita bisa mengakhiri pandemi ini 🙏😷 https://t.co/M1rW1Md4xp",pemerintah tlh memutuskan menerapkan ppkm darurat juli upaya menekan lonjakan kasus positif kovid terjadi akhir mari bersatu peduli bantu bergotong royong mengakhiri pandemi,2
528,"@FaldoMaldini Standarmu ganda, lagian jauh amat mikirmu do; kerumunan itu melanggar aturan PPKM dan membahayakan publik dimasa pandemi. Itu di depan mata lo, dan lo diem saja #mikir",standarmu ganda jauh mikirmu kerumunan melanggar aturan ppkm membahayakan publik dimasa pandemi mata diam,0
529,"@nicefaawhat__ Gaji pres wapres n para mentrinya hrsnya dipotong 50% berkurban utk rkyt yg telah memilihnya,jangan rkyt yg jadi kurban terus kehilangan penghasilan pekerjaan nya akibat ppkm",gaji pres wapres mentrinya dipotong berkurban untuk rkyt memilihnya rkyt jadi kurban terus kehilangan penghasilan pekerjaan nya akibat ppkm,0
530,@mdewipuspita Emang uda paling bener ngelamar kerja jadi pejabat! Bebas no ppkm 🤣,benar melamar kerja jadi pejabat bebas no ppkm,1
531,"BOR itu juga 67 persen, sudah mulai melandai, karena awal PPKM darurat 84 persen, dan sekarang sudah 67 persen per kemarin",bor persen mulai melandai awal ppkm darurat persen persen kemarin,1
532,"@MbahDinNU Walaupun ppkm ya harus kerja..
Kerja bisa meningkatkan imun.",ppkm iya kerja kerja meningkatkan imun,2
533,@lejef @bennydjuwanda @FerdinandHaean3 @RachlanNashidik baru ppkm semi lockdown aj sudah pada jerit,baru ppkm semi lockdown aja jerit,0
534,"Walau PPKM, jangan lupa luangkan waktu berolahraga. 

Lingkungan yang tertata, nyaman, dan asri mendukung kehidupan yang sehat. 

#citralandtallasacity 
#kaminyamandisini @ CitraLand Tallasa City https://t.co/SswPUn6vjU",ppkm lupa luangkan waktu berolahraga lingkungan tertata nyaman asri mendukung kehidupan sehat citraland tallasa city,2
535,"Biar ppkm ga kebanyakan ngeluh sana sini, mending buat kegiatan sebermanfaat mungkin 😌",ppkm kebanyakan ngeluh lebih baik kegiatan sebermanfaat,2
536,@kddoxs Mendukung program pemerintah PPKM,mendukung program pemerintah ppkm,2
537,"Kasus Covid-19 Terus Meningkat, DGB UGM Ungkap Pentingnya Gotong Royong Atasi Pandemi

Sebetulnya PPKM itu tidak diperlukan jika masyarakat secara sadar membatasi pergerakan untuk mengurangi penyebaran virus. 

#TolakDemoPerparahPandemi
https://t.co/HXKZqEzbqf",kasus covid terus meningkat dgb ugm ungkap pentingnya gotong royong atasi pandemi ppkm diperlukan masyarakat secara sadar membatasi pergerakan untuk mengurangi penyebaran virus,2
538,"Bersyukur, Pemerintah sigap dan tanggap untuk memperpanjang PPKM darurat. Terbukti, telah terjadi tren penurunan angka penambahan kasus tertular Covid 19.Bersabar dan tetap teguh Prokes agar, a Indonesia kembali sehat. 

#SukseskanPPKMLevel4 https://t.co/6aw8QpK23V",bersyukur pemerintah sigap tanggap untuk memperpanjang ppkm darurat terbukti terjadi trend penurunan angka penambahan kasus tertular covid bersabar tetap teguh prokes indonesia kembali sehat,2
539,"Ppkm diperpanjang nanti pas hut indonesia ga ada ppkm, habis itu diperpanjang lagi sampai vaksinanisasi selesai.",ppkm diperpanjang pas hut indonesia ppkm habis diperpanjang vaksinanisasi selesai,1
540,"@AdjieSanPutro PPKM diperpanjang lagi, tapi kisah kita tidak.",ppkm diperpanjang kisah,1
541,@bertanyarl mungkin aja karna ppkm jalanan di tutup nder makanya berenti statusnya,ppkm jalanan tutup brother berenti statusnya,1
542,Khofifah menyebutkan jika PPKM Darurat bakal berlaku mulai tanggal 03 Juli 2021 hingga 20 Juli 2021 baiklah,khofifah menyebutkan ppkm darurat bakal berlaku mulai tanggal juli juli baiklah,1
543,"@nuryantidewi78 Iya mbak terbukti banget PPKM ini menurunin angka pandemi, di Semarang juga udah jarang suara sirine",iya mbak terbukti banget ppkm menurunin angka pandemi semarang jarang suara sirine,2
544,Ppkm diperpanjang cuma bikin masyarakat pada gelisah gak tenang malah imun turun:),ppkm diperpanjang masyarakat gelisah tenang imun turun,0
545,Mencapekk  PPKM Diperpanjang lagiii🤷🙂,mencapekk ppkm diperpanjang,0
546,"Meski berat, kebijakan PPKM Darurat tidak bisa dihindari ini yang harus diambil pemerintah untuk mengurangi penularan dan kondisi rumah sakit yang overkapasitas, agar layanan kesehatan unt pasien kritis lainnya tidak terganggu.",berat kebijakan ppkm darurat dihindari diambil pemerintah untuk mengurangi penularan kondisi rumah sakit overkapasitas layanan kesehatan unt pasien kritis terganggu,2
547,Ppkm lagi yaaak,ppkm iya,1
548,"Selamat Pagi.💕
Sedih deh sejak PPKM berlaku,Nee chan jd gk bisa beli bahan u/ berkarya lagi.Maaf jd terhalang 🙏
Mohon tunggu dgn sabar,Nee chan pasti kembali berkarya u/teman2. 
Tetap smangat dlm berkarya y u/ teman2 Vtuber.Nee chan slalu mendukung kalian.Tolg jaga kesehatan y.",selamat pagi sedih deh ppkm berlaku chan jadi gak beli bahan berkarya maaf jadi terhalang mohon tunggu sabar chan kembali berkarya teman tetap semangat berkarya teman vtuber chan mendukung tolg jaga kesehatan,2
549,"Eh, selamat pagi. Happy weekend. Sudah sarapan belum? Karena ppkm, ngapel virtual aja ya nanti malam. Jangan lupa prokes nya 😊",eh selamat pagi bahagia weekend sarapan ppkm ngapel virtual iya malam lupa prokes nya,2
550,"@fadjroeL @jokowi @JubirPresidenRI Selamat pagi pak.
Sy salah satu karyawan swasta yg bergerak dibidang perkebunan di Kaltim. Sebelum PPKM diterapkan, sy melaksanakan cuti tahunan (pulang kampung) ke Sumut.
Sekarang masa cuti sy sudah mau habis, rencananya mau kembali ke Samarinda.",selamat pagi pak salah satu karyawan swasta bergerak dibidang perkebunan kaltim ppkm diterapkan melaksanakan cuti tahunan pulang kampung sumut masa cuti habis rencananya kembali samarinda,0
551,"PPKM
Pagi Pagi Ketemu Mantan
Padahal Pengen Ketemu mbayu",ppkm pagi pagi ketemu mantan ketemu mbayu,1
552,Pelan-Pelan Kita Merindu (PPKM).,pelan pelan merindu ppkm,1
553,"#availjakbar #openbojakbar #availjakpus #openbojakpus #bojakbar #bojakpus #expojakbar #expojakpus #Angeljakarta
#EXPOjakarta
Alee mau ngadain promo ah..lagi PPkm mudah2an ada rejkinya Ale 🙏 
Lagi raedy cuman beberapa slot dlu ya ga smpe mlm magrib udh close",alee mengadakan promo ah ppkm mudah an rejkinya ale raedy slot iya malam magrib udah close,2
554,Bansos dari pemerintah selama PPKM Darurat mengutamakan masyarakat lapisan terbawah agar teringankan bebannya.,bansos pemerintah ppkm darurat mengutamakan masyarakat lapisan terbawah teringankan bebannya,2
555,"@mutmuthea Selama PPKM sudah jelas semua kegiatan dilakukan di rumah. Memang agak repot ya, Kak tapi demia kebaikan bersama ya harus dijalankan.",ppkm jelas kegiatan dilakukan rumah repot iya kak demia kebaikan iya dijalankan,2
556,@SupirPete2 @jokowi  ppkm : pamong praja kok mukul?,ppkm pamong praja mukul,0
557,Akhirnya setelah aturan PPKM resmi keluar gue lgsung cp pihak hotel kalo kita fix move date ditgl xxx . Nah nih hotel mulai ngeselin montang mantingin gue yg katanya kemaren bisa bantu lgsung ke tgl pastinya tapi jadi ribet bgt dgn berbagai alasan,aturan ppkm resmi keluar langsung pihak hotel fix move date ditgl hotel mulai mengesalkan montang mantingin katanya kemarin bantu langsung tanggal pastinya jadi ribet banget berbagai alasan,0
558,"/wal selama ppkm di pulau jawa, pengiriman paket jadi lebih lambat lah? atau ttp sama aja?",wal ppkm pulau jawa pengiriman paket jadi lambat tetap,1
559,Aku suka PPKM tanpa PP,suka ppkm pulang pergi,1
560,PPKM diperpanjang sampai dia peka,ppkm diperpanjang peka,1
561,"bisa bisa nya gua ke dokter trs dokternya bilang

👨‍⚕️: jangan jangan kena di sekolah ya

🧕: mohon maaf dok, saya udah kerja.. selama ppkm juga wfh kok

👨‍⚕️: oh kirain masih smp

🧕:gapapa dok udah biasa.. itu di data saya umur saya 20 dok…",nya dokter terus dokternya bilang kena sekolah iya mohon maaf dok kerja ppkm wfh oh mengira gapapa dok data umur dok,1
562,"Kalo memang PPKM akan di perpanjang sampai 6 Minggu, berikan sebuah solusi yg mungkin sama sama menguntungkan antata rakyat biasa dan para pejabat/pegawai yg di gaji negara.",ppkm perpanjang minggu berikan solusi menguntungkan antata rakyat pejabat pegawai gaji negara,0
563,@MiniGoldID Pelan pelan kumpul minigold dimasa ppkm ini 😍😍😍😍🤩🤩🤩🤩 https://t.co/j0h24WLIoA,pelan pelan kumpul minigold dimasa ppkm,2
564,"Udah mau sebulan
Gak kerja...
Lahan cari rizkiny di tutup
Lg ppkm jilid 2...
Pengeluaran terus
Gak ada pemasukan....",sebulan kerja lahan cari rizkiny tutup ppkm jilid pengeluaran terus pemasukan,0
565,"Ngedrakor everyday sampe ppkm level 4 ,5,6 dst  bubar 🙈🙈🙈",ngedrakor everyday ppkm level dan seterusnya bubar,1
566,"Dukung Habis""an Mahasiswa !

#PenindasRakyatHarusTumbang
#PenindasRakyatHarusTumbang

Covid19: PPKM darurat, Lockdown dijadikan Senjata Ampuh utk membunuh Aktifitas Aktifitas Ekonomi Rakyat. https://t.co/sccU9IQogm",dukung habis an mahasiswa covid ppkm darurat lockdown dijadikan senjata ampuh untuk membunuh aktifitas aktifitas ekonomi rakyat,0
567,"@nameisnoval ppkm(pelan pelan kamu m""""""i)akibat pansos.anak muda.klo di grebek ntar ngangis",ppkm pelan pelan akibat pansos anak muda grebek ngangis,0
568,@htmpth_ Capek Ppkm Ya?? Sama Kok Aku Juga :'(,cape ppkm iya,0
569,"Kok miris yah liat negara sendiri
Banyak dari masyarakat dalam negri merasakan bagaimana kasarnya penertiban PPKM. Tapi di sisi lain mereka yang dari luar negri dengan santainya mendarat di Indonesia

LEKAS SEMBUH INDONESIAKU",miris ya lihat negara masyarakat negeri merasakan kasarnya tertib ppkm sisi luar negeri santainya mendarat indonesia lekas sembuh indonesiaku,0
570,PPKM yang aku suka itu PELAN PELAN KITA MENIKAH,ppkm suka pelan pelan menikah,1
571,@Kita_AMLTF Aku tuh ppkm demi Indonesia sehat dan maju,ppkm indonesia sehat maju,2
572,"@SNW0012IC @sooblanluv @bubunnytae @starfess ya ampuun gue dah mau percaya, yakaliiii pak jokowi dikritik urusan level ppkm malah nyuruh stream 😭",iya ampun percaya yakali pak jokowi dikritik urusan level ppkm nyuruh stream,1
573,"ya kalau faskes di sini udah selevel UK dan vaksinasi udah &gt;60% sih mau buka kegiatan segimana juga terserah.... 

ini tau dirilah pada... vaksin di daerah kadang sampai berminggu2 gak dapat suplai, faskes pun sangat minim, masih pada mau tolak PPKM juga? makin lama ini pandemi.",iya faskes selevel uk vaksinasi sih buka kegiatan segimana terserah tahu dirilah vaksin daerah kadang berminggu suplai faskes minim tolak ppkm pandemi,0
574,"@00thinggs Selama ppkm mimpiin orang itu muluu, kenapa si :(",ppkm mimpiin orang muluu sih,1
575,"Allahu Akbar...Allahu Akbar....yuk kita Sholad Ied di rumah saja bersama keluarga. Kita saling jaga diri &amp; lingkungan kita semua dr serangan virus Corona varian Delta. Patuhi Prokes 6M saat PPKM Darurat, bagi yg belum vaksin, bersegeralah #EidAlAdha #IdulAdha2021 #IdulAdha1442H https://t.co/htX3xWhNuk",allahu akbar allahu akbar yuk sholad ied rumah keluarga jaga amp lingkungan serangan virus corona varian delta patuhi prokes ppkm darurat vaksin bersegeralah,2
576,@AREAJULID Di karenakan PPKM,karenakan ppkm,1
577,"PPKM 
( Para Pemuda Kembali Mletre )",ppkm pemuda kembali mletre,0
578,"Sekali lg negara kasih kesempatan ke LBP (another king of lip service). Kalo doi bisa bikin emergency PPKM ini berhasil, dan kurva kasus harian terjun payung, gue bakal follow aku ig lo",negara kasih kesempatan lbp another king of lip service doi emergency ppkm berhasil kurva kasus harian terjun payung bakal follow ig,0
579,@CommuterLine Ini jadwal normal ya? Bukan jadwal PPKM? Klu jadwal PPkM ada gak min,jadwal normal iya jadwal ppkm jadwal ppkm min,1
580,"hmm ternyata ukai diundur grgr ppkm
ya sudahlah ayok kita berjualan sajaa~~",hmm ternyata ukai diundur gara-gara ppkm iya ayo berjualan sajaa,0
581,"@ohmyasoka @adrafanf @AREAJULID gak lewat sana, cantika lagi dirumah aja. PPKM soalnya.",lewat cantik dirumah ppkm soalnya,1
582,PPKM di perpanjanggggggggggggg... https://t.co/sKy0m6T8jS,ppkm perpanjang,1
583,"@adjisdoaibu italy menang itu pengalihan isu gaes. tetap kawal ppkm, harus tetap pakai maskermu.",italy menang pengalihan isu guys tetap kawal ppkm tetap pakai maskermu,2
584,"#OptimisKalahkanPandemi .
Jangan abai, jangan lalai. 
Taati prokes
Nyatanya PPKM berhasil tekan penyebaran dn lonjakan kopit.
Yuk bantu para Nakes dn relawan https://t.co/iISBPg6Gdd",abai lalai taati prokes nyatanya ppkm berhasil tekan penyebaran lonjakan kopit yuk bantu tenaga kesehatan relawan,2
585,"Btw, PPKM udahan ni ? Apa ditunda dulu ?",ngomong-ngomong ppkm udahan ditunda,1
586,"ppkm ppkm, ga mesisan lockdown ae se. karuan kabeh berhenti untuk beberapa waktu. ppkm sm sehari2 ramenya msh gajauh beda pdhl. cvd asu og ancen.",ppkm ppkm mesisan lockdown karuan kabeh berhenti untuk waktu ppkm sehari ramenya gajauh beda cvd asu og ancen,0
