,raw,processed,label
1193,"@engkauu_ @banjarbase Bujur aja bro, tp fenomena skrg kd semua kepala daerah satu komando dg pusat. Jadi ada beberapa daerah yg keberatan jua kalo ppkm diadakan. Karena katanya kurang maksimal penerapannya, dan malah kurang solutif bagi masy. kelompok menengah ke bawah hehe.",bujur saudara laki-laki fenomena kd kepala daerah satu komando pusat jadi daerah keberatan jua ppkm diadakan katanya kurang maksimal penerapannya kurang solutif masyarakat kelompok menengah bawah he,0
1194,"@ABSetyono @kemkominfo Mantap👍 
Semangat kerja tetap menyala meski PPKM Darurat. 

@kemkominfo 
@PlateJohnny",mantap semangat kerja tetap menyala ppkm darurat,2
1195,"@piyuueo ppkm jg gajelas da, udah gaada penyekatan dmn2 yg di Panasonic jln raya Bogor aja udah gaada pager2 nya",ppkm enggak jelas tidak ada penyekatan dimana panasonic jalan raya bogor tidak ada pager nya,0
1196,"@Chon94_ Sebelum ppkm juga gak ada yang ajak jalan sih, agak terbiasa haha",ppkm ajak jalan sih terbiasa tertawa,1
1197,"Dukung Perpanjang PPKM Level 4, Syarief Hasan: Pemerintah Harus Pastikan Kebijakan Ditindaklanjuti
https://t.co/G7GTi02qRi
Vaksin Selamatkan Indonesia",dukung perpanjang ppkm level syarief hasan pemerintah pastikan kebijakan ditindaklanjuti vaksin selamatkan indonesia,2
1198,"@tubirfess Sama si, gue kerja di lapangan. Yang harus siap di dalam kota, luar kota, bahkan luar kota pun sekalian. Apalagi sekarang ada ppkm ini, bahkan sebelum ppkm ini gue udah coba daftar di kantor buat ikut vaksin. Tapi ternyata wacana doang, dan akhirnya skg gue positif deh dan isoman",sih kerja lapangan siap kota luar kota luar kota ppkm ppkm coba daftar kantor ikut vaksin ternyata wacana doang positif deh isoman,0
1199,Ppkm masih lama tapi aku sabar. Demi kebaikan kita semua 😭,ppkm sabar kebaikan,2
1200,"PPKM level 4, wahhh udah bisa ulti tuhh
#SebenarnyaJokowiSudahHabis",ppkm level ulti tuh,1
1201,PPKM : Penyiksaan Para Kaum Miskin,ppkm penyiksaan kaum miskin,0
1202,@Fadim98171431 @febridiansyah Lumayan ini hiburan dikala PPKM... wkwkwk,lumayan hiburan dikala ppkm wkwkwk,2
1203,"Berarti kabar yang beredar bahwa sebenarnya PPKM direncanakan sampai sebelum 17 Agustus itu benar yah, cuma emang pakai strategi dicicil, kalau diumumkan durasi selama itu bisa bikin gejolak di masyarakat... Yuk bisa bertahan 1 Minggu lagi...",berarti kabar beredar ppkm direncanakan agustus benar ya pakai strategi dicicil diumumkan durasi gejolak masyarakat yuk bertahan minggu,1
1204,"Selamat Pagi tweeps, tetaplah bersyukur dalam situasi ppkm ini...selamat memasuki hari jumat yg diberkahi TUHAN, salam sehat selalu",selamat pagi tweeps tetaplah bersyukur situasi ppkm selamat memasuki hari jumat diberkahi tuhan salam sehat,2
1205,Dan beliau memberikan peringatan kepada perusahaan non esensial dengan meminta karyawan merekam dgn video hp sebagai bentuk arahan agar semua mematuhi aturan kebijakan PPKM DARURAT. https://t.co/ynPExTrBxX,beliau memberikan peringatan perusahaan non esensial meminta karyawan merekam video handphone bentuk arahan mematuhi aturan kebijakan ppkm darurat,2
1206,"#PPKMDemiPemulihanNKRI
3. Yuk tuips pastikan kita menjadi bagian yg mendukung penuh Program Pemerintah dalam penanganan Covid19. Mendukung kebijakan pemerintah terkait PPKM Darurat Level 4 dalam rangka memutus mata rantai penyebaran Covid-19. https://t.co/VgJeifmCPf",yuk tuips pastikan menjadi bagian mendukung penuh program pemerintah penanganan covid mendukung kebijakan pemerintah terkait ppkm darurat level rangka memutus mata rantai penyebaran covid,2
1207,nyatanya ppkm ah sudahlah,nyatanya ppkm ah,0
1208,"Ppkm diperpanjang nanti pas hut indonesia ga ada ppkm, habis itu diperpanjang lagi sampai vaksinanisasi selesai.",ppkm diperpanjang pas hut indonesia ppkm habis diperpanjang vaksinanisasi selesai,1
1209,"@Fahrihamzah Lockdown semu Bang, yg ada PPKM Level 4 rasa jabe rawit pedas banget sampai guling-guling tiada akhir Bang..",lockdown semu mas ppkm level rasa jabe rawit pedas banget guling guling tiada akhir mas,0
1210,PPKM (Pak Presiden Kudu Mundur) https://t.co/q5DIMYYM4Z,ppkm pak presiden mundur,0
1211,@CNNIndonesia Sinyal ppkm diperpanjang,sinyal ppkm diperpanjang,1
1212,"@tinywinniepooh Ppkm jeee, jaga jarak biar gak rame",ppkm je jaga jarak ramai,2
1213,"@sophrooditeu Mau tapi nantian aja beres ppkm :"")",nantian beres ppkm,1
1214,#PatuhProkesHargaMati &amp; bersama kita dukung perpanjangan PPKM Darurat Level 4 https://t.co/aTdKyMByaY,amp dukung perpanjangan ppkm darurat level,2
1215,@Dennysiregar7 Bang Denny..tolong yang punya angsuran atau hutang di bank mintakan keringanan... jualan sepi karena ppkm... bank bank banyak yang ga mau tau..padahal pemerintah sudah pernah mengumumkan untuk memberi keringanan... viralkan bang... biar presiden dan jajarannya tau dan bertindak,mas denny tolong punya angsuran hutang bank mintakan keringanan jualan sepi ppkm bank bank tahu pemerintah mengumumkan untuk memberi keringanan viralkan mas presiden jajarannya tahu bertindak,0
1216,"PPKM Banjarmasin yang sudah perpanjangan kesekian kali,
Baru tadi malam keluar kebijakan masuk Banjarmasin harus PCR atau menunjukan kartu vaksin.

Sedangkan di dalam kotanya sendiri tidak ada pengetatan peraturan, masih nampak biasa saja tidak ada perubahan drastis.",ppkm banjarmasin perpanjangan kesekian kali baru malam keluar kebijakan masuk banjarmasin pcr menunjukan kartu vaksin kotanya pengetatan peraturan menampak perubahan drastis,1
1217,"Sebenernya paling cocok nikah tuh ya pas ppkm, hemat duit😂",cocok nikah iya pas ppkm hemat duit,2
1218,"PPKM
(Para Pemuda Kentekan Money)",ppkm pemuda kentekan money,1
1219,Kepikiran di korea paham PPKM gaksih,terpikirkan korea paham ppkm gaksih,1
1220,Ini mah fix kena ppkm. Gak gerak2 paketnya 😔 https://t.co/IrAbnMgNAM,mah fix kena ppkm gerak paketnya,0
1221,"180rb testing itu kemajuan
Tp pemerintah harusnya testing minial bgt 500rb setiap hari selama masih ada PPKM",ribu testing kemajuan pemerintah testing minial banget ribu hari ppkm,2
1222,"Komisaris utama Telkomsel wisnutama memastikan jaringan WiFi di rumah anda, tidak lagi bermasalah atau tumbang pada saat anda melakukan work from home atau bekerja dari rumah dan ketika putra putri anda tengah melaksanakan pembelajaran secara daring atau online selama PPKM",komisaris utama telkomsel wisnutama memastikan jaringan wifi rumah bermasalah tumbang melakukan work rumah bekerja rumah putra putri tengah melaksanakan pembelajaran secara online onlen ppkm,2
1223,"Nih pemerintah dah upayakan ketersediaan oksigen, harapannya g kepake saja, ayo amankn diri, amankan sodara, keluarga dan tetangga, dengan patuhi prokes, dan ppkm mikro. https://t.co/HWw0Fv3jnA",pemerintah upayakan ketersediaan oksigen harapannya kepake ayo amankn amankan sodara keluarga tetangga patuhi prokes ppkm mikro,2
1224,"Horee PPKM diperpanjang, makasi Pak De",horee ppkm diperpanjang terima kasih pak deh,2
1225,@ArnoldPoernomo ppkm sep dirumah aja sampe buluk,ppkm sep dirumah buluk,0
1226,@bertanyarl gpp bu mana baiknya aja tp kalo bisa yg kekurangan finansial di kasih sembako or semacam nya gitu. mau ppkm selamanya jg kalo rakyat terjamin g akan ada yg protes.,tidak apa-apa bu sebaiknya kekurangan finansial kasih sembilan bahan pokok nya ppkm rakyat terjamin protes,0
1227,"ngga paham ama tetangga yg keukeuh ngadain syukuran khitanan pas ppkm. Alesannya udah ijin ke kelurahan. 
Ah anying, emang sia kagedean gengsi we eta mah. Saukur babagi besek teu kudu ngundang jalema kan bisa. Kehed.",paham tetangga keras kepala mengadakan syukuran khitanan pas ppkm alesannya ijin kelurahan ah anying sia kagedean gengsi eta mah saukur babagi besek teu ngundang jalema kehed,0
1228,"Bingung mau kemana psbb ganti sampul ppkm, dan uu nya sama kekarantinaan. 
Yg bang psbb dan ppkm bukan karantina sini gw tusuk bool lu pakai bambu runcing",bingung kemana psbb ganti sampul ppkm uu nya kekarantinaan mas psbb ppkm karantina tusuk bool pakai bambu runcing,0
1229,Walaupun PPKM Darurat hanya berlaku untuk provinsi Jawa dan Bali tapi Pemerintah tetap menyalurkan bansos tunai ke 34 provinsi untuk warganya yang kurang mampu.,ppkm darurat berlaku untuk provinsi jawa bali pemerintah tetap menyalurkan bansos tunai provinsi untuk warganya kurang,2
1230,"Menkumham: Kebijakan PPKM Bukan untuk Mengekang Masyarakat Tapi Demi Keselamatan Kita Bersama
https://t.co/DR90K4euwp MerahPutih Lawan Covid",menkumham kebijakan ppkm untuk mengekang masyarakat keselamatan merahputih lawan covid,2
1231,Tdk pernah melarang orng beribadah. PPKM Rakyat sehat https://t.co/ftgQYeAE9x,melarang orang beribadah ppkm rakyat sehat,2
1232,"MARAH BOLEH tapi cel faktanya dulu... 

Ternyata Pemprov DKI obral surat izin WFO ke banyak perusahaan. Masak pak Anies gak tau❓❓Anak buah yang tidak mentaati aturan PPKM Darurat patut di tindak tegas. Bukan begitu pak Anies❓❓

Tapi masa sigh Gubernur gk tau🤔🤔🤔 https://t.co/LOmMtFC78t",marah cel faktanya ternyata pemprov dki obral surat izin wfo perusahaan masak pak anies tahu anak buah mentaati aturan ppkm darurat patut tindak tegas pak anies masa sigh gubernur gak tahu,0
1233,"Kalau mau menerapkan PPKM Darurat itu bukan pake Tank, juga bukan main angkut dagangan orang tapi pake uang Pengganti sbg Implementasi dari perintah UU 6/2018.
Itu saja kelen gak mikir. 
Tidak berani menjalankan itu.. 
Berhenti anda jadi Pejabat . 
@jokowi",menerapkan ppkm darurat pakai tank main angkut dagangan orang pakai uang pengganti implementasi perintah uu mikir berani menjalankan berhenti jadi pejabat,0
1234,"Hai Sobat Difa... Dikala PPKM ini, Difa menghadirkan fasilitas Telekonsultasi untuk sahabat Difa yang membutuhkan konsultasi cuma gak bisa dateng ke klinik untuk tetap bisa menampung keluhan2 yang sahabat Difa rasakan... https://t.co/IsjrICI9EA",hai sobat difa dikala ppkm difa menghadirkan fasilitas telekonsultasi untuk sahabat difa membutuhkan konsultasi datang klinik untuk tetap menampung keluhan sahabat difa rasakan,2
1235,"Musim pancaroba,Hawane uadem, garai PPKM (Pengen Peluk Ka Mu). 
Eyaa eyaaa😂😂😂.",musim pancaroba hawane uadem garai ppkm peluk kakak mu eyaa eya,1
1236,"@AREAJULID Gatau ah pusing, pokonya dampak ppkm itu banyakkkkkkk.  Sehat sehat everyone!!",enggak tau ah pusing pokoknya dampak ppkm sehat sehat everyone,0
1237,"@NUgarislucu PPKM
Pagi Pagi Kopi Manis https://t.co/Idlgv57H4Y",ppkm pagi pagi kopi manis,1
1238,"PPKM: Perbanyak sholawat, perbanyak shodaqoh, kuatkan iman dan menjauhi maksiat",ppkm perbanyak sholawat perbanyak shodaqoh kuatkan iman menjauhi maksiat,2
1239,@lilaccountz PPKM kalo level 4 bikin diare ga sih?,ppkm level diare sih,1
1240,"Jokowi Bilang Rakyat Sudah Menjerit karena PPKM Darurat, Epidemiolog UI: Lalu Apa yang Bisa Kita Lakukan Pak? ya nunggu bantuan bos https://t.co/Ys9llnY9G9",jokowi bilang rakyat menjerit ppkm darurat epidemiolog ui lakukan pak iya menunggu bantuan bos,0
1241,Baru engeh ppkm nya sampe idul adha🥲,baru engeh ppkm nya idul adha,1
1242,Ini poliklinik ikutan tutup slm PPKM bgt nih 😭,poliklinik ikutan tutup ppkm banget,0
1243,@rehuellangela mentai roll dulu berarti. kelar ppkm baru sashimi,mentai roll berarti kelar ppkm baru sashimi,1
1244,"Mari kita dukung program pemerintah yang memperpanjang PPKM level 4 demi keselamatan bersama dan wajib memakai ProKes ya.

#RedamPandemiJagaNKRI https://t.co/p9dxMZsouu",mari dukung program pemerintah memperpanjang ppkm level keselamatan wajib memakai prokes iya,2
1245,@NadhifNiha Selalu jaga kesehatan. PPKM level 4 jangan kemana mana dulu,jaga kesehatan ppkm level kemana,2
1246,"PPKM tinggal 4 hari lagi ni gaes

Yuhuuuuuuu",ppkm tinggal hari guys yuhu,2
1247,"Gawe terus ya kan...
Kuliahnya ppkm (planga-plongo kaga mengerti) https://t.co/HKPxqREtZZ",kerja terus iya kuliahnya ppkm planga plongo mengerti,0
1248,@bokusiapaaa Mau periksa tapi masih takut ke tht karna ppkm gini :(,periksa takut tht ppkm,0
1249,"SE itu mengatur ttng penerapan PPKM Darurat di Tempat Ibadah, serta Petunjuk Pelaksanaan malem Takbiran jg",mengatur penerapan ppkm darurat tempat ibadah petunjuk pelaksanaan malam takbiran,1
1250,"@SINDOnews Pemerintah jangan melululu memikirkan PPKM ""hukum denda pelarang"" PIKIRIN ISI PERUT RAKYAT PEDAGAN USAHAWAN MANDIRI... sekali subsidi malah ke yg dah dapat GAJIH RUTIN... Otak jalanin..",pemerintah melululu memikirkan ppkm hukum denda pelarang pikirin isi perut rakyat pedagan usahawan mandiri subsidi gajih rutin otak menjalani,0
1251,"Justru kesadaran Entelah yang rendah,
Sebab PPKM dengan menutup jalan, kerumunan malah banyak terjadi, bahkan makin parah. https://t.co/LV9SkRPnqh",kesadaran entelah rendah ppkm menutup jalan kerumunan terjadi parah,0
1252,"PPKM di perpanjang lagi,?????

Kapan ya virus Corona hilang",ppkm perpanjang iya virus corona hilang,1
1253,"Vaksin malah disuruh beli doong, udah tau PPKM apa2 cari duit susah, ini vaksin disuruh beli HAHAHA!",vaksin disuruh beli tahu ppkm cari duit susah vaksin disuruh beli hahaha,0
1254,"@ArifLaksonoU Lagi otw, nyubuh Menghindari ppkm karena perjalanan antar kota wkwk https://t.co/cQ8Sr5JWu9",menuju nyubuh menghindari ppkm perjalanan kota wkwk,1
1255,"#BahuMembahuAtasiPandemi
Bersama dukung PPKM Darurat untuk Indonesia sehat kembali! https://t.co/ooT8Hlr9va",dukung ppkm darurat untuk indonesia sehat kembali,2
1256,PPKM : Pengurangan Pendapatan Keluarga Miskin,ppkm pengurangan pendapatan keluarga miskin,0
1257,"Jika PPKM di perpanjang dua kali dan hasilnya masih nihil, maka akan di lakukan adu pinalti...🤣🤣",ppkm perpanjang dua kali hasilnya nihil lakukan adu pinalti,1
1258,@kemalpalevi ppkm malah kluyuran https://t.co/aHgDQhaM0y,ppkm kluyuran,0
1259,"Dukung perpanjangan PPKM sampai 9 Agustus, ini demi kebaikan kita semua

Inget yaa jangan membangkang patuhi aturan yg di buat kalo ingin cepat sehat, jaga diri kita masing masing

#PPKMDemiPemulihanNKRI https://t.co/XqxZzGfIa9",dukung perpanjangan ppkm agustus kebaikan ingat ya membangkang patuhi aturan cepat sehat jaga,2
1260,Selamat pagi hari kedua PPKM level 4 tetep patuhi prokes pake masker bikin km tambah cakep girl. Selamat beraktivitas pagi moga lancar dan sukses hari ini Salam Super. https://t.co/UaDnMfA8YV,selamat pagi hari kedua ppkm level tetap patuhi prokes pakai masker tambah cakep girl selamat beraktivitas pagi moga lancar sukses hari salam super,2
1261,ngeliat berita di internet selama ppkm kok kayak dijajah negara sendiri yawla,melihat berita internet ppkm dijajah negara yawla,0
1262,"@PutraWadapi Pemerintah harus pastikan petugas PPKM itu orang yang berpendidikan, bisa berkomunikasi dengan baik, punya empati dan profesional. 
Jangan menurunkan preman!
Kalo gitu, sama saja ngajak perang rakyat..",pemerintah pastikan petugas ppkm orang berpendidikan berkomunikasi baik punya empati profesional menurunkan preman mengajak perang rakyat,0
1263,"@KozumekiNs kan lagi ppkm, ahaha!",ppkm haha,1
1264,"@Askrlfess Emg iyaa, aku ekstrovert dann karena skrg lagi ppkm gt jd di rmh doang otomatis sepi dan ga ada tmn ngobrol dan jujurrr dari kmren ud smpt sering sakit gitu😭 kek pusing, keringet dingin sm sesekk. Trs di tenggorokan tuh kyk ada yg ketahan gitu, kyk bnr2 pgn byk ngomong wkw",iya ekstrovedann ppkm jadi rumah doang otomatis sepi teman mengobrol jujur kemarin sakit kayak pusing keringet dingin sesak terus tenggorokan kayak ketahan kayak benar pengen bicara wkw,0
1265,"Dukung vonis hukuman terhadap Rizieq Shihab. 
PPKM Rakyat Sehat https://t.co/hSyoD7TX0r",dukung vonis hukuman rizieq shihab ppkm rakyat sehat,2
1266,"Masa pandemi ppkm lg, rakyat ditekan tka china masuk... kami yg mau balik lg kerja ke jepang ga bisa bisa, kenapa tka china bisa masuk indo dg mudah pak @jokowi keadilan seperti apa yang engkau tegakkan? Yg kaya ga kerja masih bayaran, gimana kami rakyat miskin ga kerja ga bs mkn",masa pandemi ppkm rakyat ditekan tka china masuk balik kerja jepang tka china masuk indonesia mudah pak keadilan engkau tegakkan kayak kerja bayaran rakyat miskin kerja,0
1267,"@oliver_masithah Digaji besar pk uang rakyat malah enak2an nonton sinetron. Ga mikirin nasib rakyat yg susah krn ppkm, susah dpt obat dan O2.
Ga punya malu 🤦‍♀️",digaji besar penjahat kelamin uang rakyat enak an menonton sinema elektronik memikirkan nasib rakyat susah ppkm susah obat punya malu,0
1268,pdhl acara nya skrg tpi dr smlm berisik bgt smpe kedengeran dr rmh gue jedag jedug nya 😖malah lg ppkm gini anjir emg https://t.co/nTnquCD2PW,acara nya smlm berisik banget kedengaran rumah jedag jedug nya ppkm  ,0
1269,"@karinyoo Di sini istilahnya PPKM biar ga keluar duit makan buat rakyat kan, Pak @jokowi? Cemen. Pemilu ga mau kalah tapi yang kayak gini mau mau aja.",istilahnya ppkm keluar duit makan rakyat pak penakut pemilu kalah,0
1270,"Fokus ke PPKM darurat, jangan lalai prokes 5m+1v menuju Indonesia sehat dan bangkit https://t.co/vC7JanXzX9",fokus ppkm darurat lalai prokes menuju indonesia sehat bangkit,2
1271,"Untuk menambah imun ayoo sempetin goes - goes tapi , ingat ikuti PPKM https://t.co/TOqpPWXdxO",untuk menambah imun ayo sempetin goes goes ingat ikuti ppkm,2
1272,"kebijakan PPKM level 4 adalah untuk membatasi mobilitas orang demi mencegah penularan COVID-19. Kondisi ini harus diwaspadai, jangan sampai ledakan kasus terulang lagi.
#RedamPandemiJagaNKRI

https://t.co/JtXwQc9bbU",kebijakan ppkm level untuk membatasi mobilitas orang mencegah penularan covid kondisi diwaspadai ledakan kasus terulang,2
1273,"#TetapWaspadaCovidMasihAda , taati PPKM, kurangi mobilitas, ikut vaksin, sangat vabtu relawan dn para nakes,  jgn tambah beban mereka. 
Pakai masker harga mati
Gak pakai masker bikin cepat mati https://t.co/MmE4r3IM5e",taati ppkm kurangi mobilitas ikut vaksin vabtu relawan tenaga kesehatan tambah beban pakai masker harga mati pakai masker cepat mati,2
1274,"#SukseskanPPKMLevel4
Dengan pertimbangan aspek kesehatan, ekonomi, n dinamika sosial, Pemerintah memutuskan untuk memperpanjang PPKM Level 4 hingga 2 Agustus 2021. PPKM Level 4 yg sebelumnya disebut PPKM Darurat telah diberlakukan sejak 3 Juli 2021. https://t.co/vYmhm5Oa9z",pertimbangan aspek kesehatan ekonomi dinamika sosial pemerintah memutuskan untuk memperpanjang ppkm level agustus ppkm level disebut ppkm darurat diberlakukan juli,2
1275,"Setuju👍 
Saat para pejuang bertarung demi nama Indonesia. 

Kita di tanah air berjuang turunkan ego sukseskan PPKM turunkan angka kematian dan penyebaran Covid-19. 

@kemkominfo 
@PlateJohnny https://t.co/uIdW8dyGjG",setuju pejuang bertarung nama indonesia tanah air berjuang turunkan ego sukseskan ppkm turunkan angka kematian penyebaran covid,2
1276,"ppKm level subuh
Pagi Pagi ke Masjid

Assalamu'alaikum.. brader sisT3 

😀",ppkm level subuh pagi pagi masjid menjadi seseorang alamu alaikum brader sist,2
1277,@Ira_Hamid16 Sudah kak..semoga angka corona bs ditekan yaa dgn PPKM ini,kak semoga angka corona ditekan ya ppkm,2
1278,Baru tau kalo perpanjang ppkm bisa di samsat.,baru tahu perpanjang ppkm samsat,1
1279,"Plis dech patuhi PPKM
Kami team relawan kuwalahan duet sama virus. Sembuhlah negriku Ini ulang tahunmu. https://t.co/cXtzrikiGg",plis deh patuhi ppkm team relawan kuwalahan duet virus sembuhlah negriku ulang tahunmu,2
1280,"PPKM aja diperpanjang, masa chat kamu sama dia ngga diperpanjang.",ppkm diperpanjang masa chat diperpanjang,1
1281,"@AREAJULID kenapa enggak dibuat borong dagangan warung
yang buka saat ppkm saja biar tutup tepat waktu

kenapa enggak diliburkan serentak selama
2 minggu saja, supaya merata ISOMANnya

kenapa enggak winning solution yang bagus sih
kelasnya mengatur negara, transparannya gaada

JeritanRakyat",dibuat borong dagangan warung buka ppkm tutup tepat waktu diliburkan serentak minggu merata isomannya winning solution bagus sih kelasnya mengatur negara transparannya tidak ada jeritanrakyat,1
1282,Penolakan PPKM di bdg iniih krna kbijakan tersebut sngt merugikan dr segi ekonomi. #BongkarBiangRusuh https://t.co/M3wRyXP72W,penolakan ppkm bandung iniih kbijakan merugikan segi ekonomi,0
1283,"Jogging pertama selam PPKM, di sekitar kosan aja. Pagi-pagi mumpung sepi. Lumayan tipis-tipis. Happy weekend guys. https://t.co/vuam2TTT0q",jogging pertama selam ppkm kosan pagi pagi sepi lumayan tipis tipis bahagia weekend teman-teman,2
1284,"#TetapWaspadaCovidMasihAda , PPKM dan vaksinasi adalah upaya pemerintah tuk tekan laju lonjakan kopit. Ayo bantu para nakes dgn ikut vaksin dn taati prokes 5m https://t.co/BfZac1CMGP",ppkm vaksinasi upaya pemerintah untuk tekan laju lonjakan kopit ayo bantu tenaga kesehatan ikut vaksin taati prokes,2
1285,@manusiatiedye Gak dulu taun ini katanya lagi PPKM,tahun katanya ppkm,0
1286,Bansos ppkm tni polri 💪💪 https://t.co/hMZghD9vVX,bansos ppkm tni polri,2
1287,Mendukung PPKM level 4 https://t.co/CQLtoMr4Zc,mendukung ppkm level,2
1288,"PPKM = Gabisa kemanamana = Diam di Rumah = Ga ada duwit = Jadi Pikiran = Depresi, Stress = Gering

PPKM = Pigeringeun",ppkm tidak bisa kemanamana diam rumah duwit jadi pikiran depresi stre gering ppkm pigeringeun,0
1289,"@Wanlovesaja Ohh, PPKM selesai ini rencana mau ke Kalimantan ada teman yg ngajak",oh ppkm selesai rencana kalimantan teman mengajak,1
1290,Selama ppkm baru Semalem bisa tdr normal:),ppkm baru semalem tidur normal,1
1291,@MonMorosis @sbyfess Ppkm atau ppkn hayo wkwkw,ppkm ppkn hayo wkwkw,1
1292,"Sekretaris Asosiasi Persepatuan Indonesia (Aprisindo) Jatim, Ali Mas’ud menambahkan. PPKM tersebut tidak mengganggu kegiatan operasional pabrik",sekretaris asosiasi persepatuan indonesia aprisindo jatim ali mas menambahkan ppkm mengganggu kegiatan operasional pabrik,1
1293,"Assalamualaikum wr wb
Met pagi warga TL met beraktivitas tetap disipilin prokes, taati PPKM, dg Semangat MERAH PUTIH✊✊✊ https://t.co/8Fyk30EyRF",menjadi seseorang alamualaikum wr wb selamat pagi warga timeline selamat beraktivitas tetap disipilin prokes taati ppkm semangat merah putih,2
1294,Dengan adanya ppkm ini mencoba trading dari 140rb semalam dapat segini :) mulai open mind! Money management harus kuat! Hehe temen-temen mungkin ada yang maen gak? ✌️ https://t.co/MS4N7qnZJL,ppkm mencoba trading ribu semalam segini mulai open mind money management kuat he teman teman main,1
1295,PPKM hari ke - 8 : https://t.co/7KJgivPnTg,ppkm hari,1
1296,"fuschia: cheerful selalu senang tak ada masalah ini adalah warna yg pling lucu soalnya bisa pake baju yg cute sayangnya ppkm
biru: apa y kayak sok sokan cool city girl jalan di soho sendirian suka anime pake baju item semua gitu",fuschia cheerful senang masalah warna lucu soalnya pakai baju cute sayangnya ppkm biru sok sokan cool city girl jalan soho sendirian suka anime pakai baju hitam,1
1297,"Naaah! PPKM kali ini, pengusaha kecil bisa berlega. Simak threadnya. 💃🏽 https://t.co/acl0t2unKD",ppkm kali pengusaha berlega simak threadnya,2
1298,"@caklis4 @fadlizon Geblek,inggris itu pake lockdown,klo karantina ya bener karantina.pemerintah sana ngk main2 menghadapi nya dan bukan melakukan hal konyol pake istilah psbb,ppkm hahahaha
Satu lg,vaksin mrk gratis ngk bayar.sementara indonesia udh mulai ke arah bisnis.
Pemerintah kita masih jauh",geblek inggris pakai lockdown karantina iya benar karantina pemerintah main menghadapi nya melakukan konyol pakai istilah psbb ppkm hahahaha satu vaksin gratis bayar indonesia udah mulai arah bisnis pemerintah jauh,0
1299,@UB54254859 Klo gak ppkm kita renang yuk diresinda,ppkm renang yuk diresinda,1
1300,"Ppkm memberi kesempatan kpd sy nonton serial sinetron ikatan cinta.'

Ngooookaaaaayyyy. https://t.co/Yfslt23EcK",ppkm memberi kesempatan menonton serial sinema elektronik ikatan cinta ngokay,2
1301,"@JinPanjulSompla Smg yg hari ini semua nya terdampak sm Pandemi Alloh segerakan jln kluarnya, Alloh lancar kan ikhtiarnya",semoga hari nya terdampak pandemi allah segerakan jalan kluarnya allah lancar ikhtiarnya,2
1302,"@tribunnews Perpanjang trs ppkm dan sangsi tegas hrs diterapkan utk yg melanggar,penyekatan hrs perbanyak di jaga 24jam penjagaan hrs ditambah",perpanjang terus ppkm sangsi tegas diterapkan untuk melanggar penyekatan perbanyak jaga jam penjagaan ditambah,2
1303,@Bangzull__ Mumpung ppkm sekarg aja. 1jt cukup hahaha,ppkm sekarg juta cukup hahaha,1
1304,Siap siap pengumuman perpanjang ppkm haha,siap siap pengumuman perpanjang ppkm tertawa,1
1305,"Aku selama ppkm tuh beneran ngedekem dirumah, pergi cuma kerumah simbah yang cuma situ aja deket banget. 
Bukan cuma stress gak punya uang karna gak kerja, ditambah stress karna bosen banget dirumah....
Buka Instagram.... Liat beberapa temenku nongkrong di cafe, rasanya alsjjshdj https://t.co/ZI26P0KlTI",ppkm benaran ngedekem dirumah pergi kerumah simbah situ banget stre punya uang kerja ditambah stre bosan banget dirumah buka instagram lihat temenku nongkrong cafe rasanya alsjjshdj,0
1306,"@Tito92567372 @PolJokesID PPKM doang kerja kaga bisa, kaga ada uang anjj, Keluh kesah rakyat bawah",ppkm doang kerja uang anjj keluh kesah rakyat bawah,0
1307,"#TetapWaspadaCovidMasihAda 
PPKM level 4 efektif turunkan dn cegah ledakan kopit 19. Tapiiiiiii…. Tetap harus waspada jangan sampai melonjak lagi. Taati prokesnya.. jangan sampai kamu yg tertular! https://t.co/5DzGrQJu2s",ppkm level efektif turunkan cegah ledakan kopit tetap waspada melonjak taati prokesnya tertular,2
1308,"@Ira_Hamid16 Udah tahu Mbk, semoga PPKM ini maksimal dan warga kembali bisa jualan ya",tahu mbak semoga ppkm maksimal warga kembali jualan iya,2
1309,Alhamdulillah occupancy hotel udh menuju normal lagi. Yang bingung mau main kemana pas ppkm mending staycation ke hotel aja semua karyawannya sudah divaksin prokes juga ketat yang pasti aman dan nyaman 😁,alhamdulillah occupancy hotel udah menuju normal bingung main kemana pas ppkm lebih baik staycation hotel karyawannya divaksin prokes ketat aman nyaman,2
1310,"Artinya angka penyebaran covid nya menurun dan insyaAllah terus turun jika kita taat pada aturan.

Kalo pada taat aturan, angka covid turun, PPKM pun akan di hentikan . Pandemi juga bisa berakhir https://t.co/lCdLSrRj9N",artinya angka penyebaran covid nya menurun insyaallah terus turun taat aturan taat aturan angka covid turun ppkm hentikan pandemi berakhir,2
1311,"PPKM diperpanjang hingga 9 Agustus 2021 mendatang. Syarat perjalanan pun tak banyak berubah dari sebelumnya.

 https://t.co/Op8whsxLe5",ppkm diperpanjang agustus mendatang syarat perjalanan berubah,1
1312,@jaya_pancasila Ppkm Udah diperpanjang dan dipersempit. Lepaskan,ppkm diperpanjang dipersempit lepaskan,1
1313,PPKM diperpanjang jadi PPKMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM,ppkm diperpanjang jadi ppkm,1
